lambda,strategy,error,pnl,cost
0.0005,delta_bs_same_frequency,-0.01843580215201257,-0.01843580215201257,0.056905779401884404
0.0005,delta_bs_same_frequency,0.16070272124134277,0.16070272124134277,0.10484787601071303
0.0005,delta_bs_same_frequency,1.118239288233994,1.118239288233994,0.06227442327777657
0.0005,delta_bs_same_frequency,0.9381179883086972,0.9381179883086972,0.09910486736558456
0.0005,delta_bs_same_frequency,-0.951759632288489,-0.951759632288489,0.09203182246656058
0.0005,delta_bs_same_frequency,1.5255204367224025,1.5255204367224025,0.06274093690680993
0.0005,delta_bs_same_frequency,-2.714202218521862,-2.714202218521862,0.0630609668764238
0.0005,delta_bs_same_frequency,-0.4661494230396954,-0.4661494230396954,0.09254773031101748
0.0005,delta_bs_same_frequency,0.7648648427477411,0.7648648427477411,0.10386687613413531
0.0005,delta_bs_same_frequency,0.867656693059395,0.867656693059395,0.0827371839514938
0.0005,delta_bs_same_frequency,-3.5451207126463777,-3.5451207126463777,0.054512496721626266
0.0005,delta_bs_same_frequency,0.9585561394842905,0.9585561394842905,0.10944551140498684
0.0005,delta_bs_same_frequency,-1.6201771542885388,-1.6201771542885388,0.06600954259956451
0.0005,delta_bs_same_frequency,1.0444527847905078,1.0444527847905078,0.058380602021898376
0.0005,delta_bs_same_frequency,-1.7068129871336026,-1.7068129871336026,0.07716680987160424
0.0005,delta_bs_same_frequency,-1.1713049007263692,-1.1713049007263692,0.08257662160753394
0.0005,delta_bs_same_frequency,-2.085162224465733,-2.085162224465733,0.09341118125192975
0.0005,delta_bs_same_frequency,1.961577752691909,1.961577752691909,0.0907991518137688
0.0005,delta_bs_same_frequency,0.6957703291046187,0.6957703291046187,0.06762934295789615
0.0005,delta_bs_same_frequency,-1.7039808369512883,-1.7039808369512883,0.10453075274020865
0.0005,delta_bs_same_frequency,1.2668017453646314,1.2668017453646314,0.07916715935168304
0.0005,delta_bs_same_frequency,3.1348041024374496,3.1348041024374496,0.0902744665230364
0.0005,delta_bs_same_frequency,0.298117204819361,0.298117204819361,0.08067485717866482
0.0005,delta_bs_same_frequency,1.9730928789337454,1.9730928789337454,0.08689669563628734
0.0005,delta_bs_same_frequency,-0.038580497871066655,-0.038580497871066655,0.07542603276439995
0.0005,delta_bs_same_frequency,2.3807669633058453,2.3807669633058453,0.07439408279007353
0.0005,delta_bs_same_frequency,-1.8161532048079607,-1.8161532048079607,0.08566600510896619
0.0005,delta_bs_same_frequency,2.0240985309111483,2.0240985309111483,0.07785617978845652
0.0005,delta_bs_same_frequency,0.7607385407865905,0.7607385407865905,0.06722968724281687
0.0005,delta_bs_same_frequency,2.59603904916672,2.59603904916672,0.09483839118083968
0.0005,delta_bs_same_frequency,3.733466100770599,3.733466100770599,0.09238578439318945
0.0005,delta_bs_same_frequency,-0.7624763731265745,-0.7624763731265745,0.10490122020074945
0.0005,delta_bs_same_frequency,0.3736349903310697,0.3736349903310697,0.08185236015989732
0.0005,delta_bs_same_frequency,-2.9676333724464223,-2.9676333724464223,0.09524758964574044
0.0005,delta_bs_same_frequency,1.4006931730503318,1.4006931730503318,0.0893577154404962
0.0005,delta_bs_same_frequency,-0.904589131692191,-0.904589131692191,0.09459305015912724
0.0005,delta_bs_same_frequency,0.7414173476244059,0.7414173476244059,0.05631990663095601
0.0005,delta_bs_same_frequency,-0.7685552993676339,-0.7685552993676339,0.06110581082767612
0.0005,delta_bs_same_frequency,-4.217933621017231,-4.217933621017231,0.12409770129252409
0.0005,delta_bs_same_frequency,0.2453371443203025,0.2453371443203025,0.07017347789609756
0.0005,delta_bs_same_frequency,0.9211979259073928,0.9211979259073928,0.08098968936982522
0.0005,delta_bs_same_frequency,-0.5477850725833955,-0.5477850725833955,0.1008950457137336
0.0005,delta_bs_same_frequency,-1.8173281414240279,-1.8173281414240279,0.05967251496645103
0.0005,delta_bs_same_frequency,0.2682521862719227,0.2682521862719227,0.08287482989216334
0.0005,delta_bs_same_frequency,-3.0556334733727795,-3.0556334733727795,0.10276425602278887
0.0005,delta_bs_same_frequency,0.8884624843436271,0.8884624843436271,0.08088818459395403
0.0005,delta_bs_same_frequency,-0.7203722250802826,-0.7203722250802826,0.07977068689446958
0.0005,delta_bs_same_frequency,0.8266329889455477,0.8266329889455477,0.06256137116114213
0.0005,delta_bs_same_frequency,-0.09478213144068093,-0.09478213144068093,0.07106963974964234
0.0005,delta_bs_same_frequency,-1.0010007553871592,-1.0010007553871592,0.06933972813116833
0.0005,delta_bs_same_frequency,-1.9927016326839517,-1.9927016326839517,0.053967012849736797
0.0005,delta_bs_same_frequency,-1.867903009874695,-1.867903009874695,0.08547840144747702
0.0005,delta_bs_same_frequency,0.08597045204155052,0.08597045204155052,0.07813372078242663
0.0005,delta_bs_same_frequency,-1.2050873949773688,-1.2050873949773688,0.0815319434870596
0.0005,delta_bs_same_frequency,-0.919285953782417,-0.919285953782417,0.10992473864920276
0.0005,delta_bs_same_frequency,4.672046744358866,4.672046744358866,0.06391024135635777
0.0005,delta_bs_same_frequency,-2.5405261956868657,-2.5405261956868657,0.09582727594757465
0.0005,delta_bs_same_frequency,-0.11573137621848772,-0.11573137621848772,0.11062540671725996
0.0005,delta_bs_same_frequency,-0.5067629902194355,-0.5067629902194355,0.06914261052952322
0.0005,delta_bs_same_frequency,1.777522901190494,1.777522901190494,0.06860188472052574
0.0005,delta_bs_same_frequency,-0.6539596661833496,-0.6539596661833496,0.09248326679708797
0.0005,delta_bs_same_frequency,-1.5938937230483279,-1.5938937230483279,0.0958594608303356
0.0005,delta_bs_same_frequency,0.5828558349713262,0.5828558349713262,0.05729982301931295
0.0005,delta_bs_same_frequency,-3.2914800004364366,-3.2914800004364366,0.09382487134945326
0.0005,delta_bs_same_frequency,-2.0744055566165973,-2.0744055566165973,0.05256682487747753
0.0005,delta_bs_same_frequency,-3.79104733570243,-3.79104733570243,0.1132103790241539
0.0005,delta_bs_same_frequency,-3.4690540308905895,-3.4690540308905895,0.05972721264316621
0.0005,delta_bs_same_frequency,-1.076747767380425,-1.076747767380425,0.08967261225756987
0.0005,delta_bs_same_frequency,-1.063556591652059,-1.063556591652059,0.0718781500108452
0.0005,delta_bs_same_frequency,0.4392629096572449,0.4392629096572449,0.06127837958379179
0.0005,delta_bs_same_frequency,0.35199765945729666,0.35199765945729666,0.09305020231682075
0.0005,delta_bs_same_frequency,-0.4874920852943916,-0.4874920852943916,0.10576905730002129
0.0005,delta_bs_same_frequency,1.189977594401384,1.189977594401384,0.07277758323743118
0.0005,delta_bs_same_frequency,-0.33344213407666246,-0.33344213407666246,0.07030920927091129
0.0005,delta_bs_same_frequency,2.0684709805838537,2.0684709805838537,0.08083137838222929
0.0005,delta_bs_same_frequency,1.1865405435028435,1.1865405435028435,0.0721204549812615
0.0005,delta_bs_same_frequency,-0.8754422815711393,-0.8754422815711393,0.08320417879789838
0.0005,delta_bs_same_frequency,-0.6794020939345131,-0.6794020939345131,0.06269180676119437
0.0005,delta_bs_same_frequency,-1.3971397742853278,-1.3971397742853278,0.05696867691760154
0.0005,delta_bs_same_frequency,-0.6481386882666982,-0.6481386882666982,0.11250259387690388
0.0005,delta_bs_same_frequency,-1.104040656432139,-1.104040656432139,0.05929655729988396
0.0005,delta_bs_same_frequency,2.9406912914456598,2.9406912914456598,0.07667640395327424
0.0005,delta_bs_same_frequency,0.3123187781209942,0.3123187781209942,0.06312975647526033
0.0005,delta_bs_same_frequency,-0.8636739632603536,-0.8636739632603536,0.06679898392624616
0.0005,delta_bs_same_frequency,-1.15922076023287,-1.15922076023287,0.08348483770945694
0.0005,delta_bs_same_frequency,-1.6841526574726942,-1.6841526574726942,0.10818859925148532
0.0005,delta_bs_same_frequency,-1.1105023499806634,-1.1105023499806634,0.06968763777942226
0.0005,delta_bs_same_frequency,1.913696349671227,1.913696349671227,0.07275167792358243
0.0005,delta_bs_same_frequency,1.4141157652744623,1.4141157652744623,0.07834738016396342
0.0005,delta_bs_same_frequency,-1.562741947891985,-1.562741947891985,0.0538029829038236
0.0005,delta_bs_same_frequency,-1.918919661899153,-1.918919661899153,0.1018230625887373
0.0005,delta_bs_same_frequency,-0.8812578317723343,-0.8812578317723343,0.11753849266573901
0.0005,delta_bs_same_frequency,-0.13362762592747401,-0.13362762592747401,0.07411590374116343
0.0005,delta_bs_same_frequency,0.8140472906192033,0.8140472906192033,0.05408437666546012
0.0005,delta_bs_same_frequency,-0.8747101292728416,-0.8747101292728416,0.08023320628483087
0.0005,delta_bs_same_frequency,3.4140330654670663,3.4140330654670663,0.07862688094932069
0.0005,delta_bs_same_frequency,-0.07964607742173924,-0.07964607742173924,0.07262406037709974
0.0005,delta_bs_same_frequency,-1.171085620396056,-1.171085620396056,0.05416086796691762
0.0005,delta_bs_same_frequency,-1.762592846620521,-1.762592846620521,0.08560056954565348
0.0005,delta_bs_same_frequency,0.8151750479884754,0.8151750479884754,0.05425408395556194
0.0005,delta_bs_same_frequency,-2.4519885944378075,-2.4519885944378075,0.0917096994612451
0.0005,delta_bs_same_frequency,0.04730993976532716,0.04730993976532716,0.10325296757195015
0.0005,delta_bs_same_frequency,3.1976443155681267,3.1976443155681267,0.07880679501465374
0.0005,delta_bs_same_frequency,-1.070535264386308,-1.070535264386308,0.07070314613605781
0.0005,delta_bs_same_frequency,0.142442633810669,0.142442633810669,0.08371813513197117
0.0005,delta_bs_same_frequency,-2.8571712467350494,-2.8571712467350494,0.09807109467851433
0.0005,delta_bs_same_frequency,3.776242869631634,3.776242869631634,0.08188495552615349
0.0005,delta_bs_same_frequency,-0.5265023381652638,-0.5265023381652638,0.06746801509056337
0.0005,delta_bs_same_frequency,1.9752654436040196,1.9752654436040196,0.06917266099425626
0.0005,delta_bs_same_frequency,-0.3827935492095804,-0.3827935492095804,0.07372877845071026
0.0005,delta_bs_same_frequency,0.5639187211710843,0.5639187211710843,0.06678109363951809
0.0005,delta_bs_same_frequency,1.1241105226848518,1.1241105226848518,0.07803235283179362
0.0005,delta_bs_same_frequency,-2.2679969483308184,-2.2679969483308184,0.07060332895572156
0.0005,delta_bs_same_frequency,1.554071754436734,1.554071754436734,0.07422316356766478
0.0005,delta_bs_same_frequency,0.22834374621245257,0.22834374621245257,0.05740931680991048
0.0005,delta_bs_same_frequency,-0.5388712793425157,-0.5388712793425157,0.09493302436225057
0.0005,delta_bs_same_frequency,0.38267988634721894,0.38267988634721894,0.057671131632273075
0.0005,delta_bs_same_frequency,-1.754496401777459,-1.754496401777459,0.08856650771087672
0.0005,delta_bs_same_frequency,2.4333778445929823,2.4333778445929823,0.09179962679954512
0.0005,delta_bs_same_frequency,1.185765339288693,1.185765339288693,0.09144557692813512
0.0005,delta_bs_same_frequency,1.8481654102186127,1.8481654102186127,0.07415852749044739
0.0005,delta_bs_same_frequency,0.9528024583098329,0.9528024583098329,0.08703486099824133
0.0005,delta_bs_same_frequency,0.8238052795155459,0.8238052795155459,0.07512603842094974
0.0005,delta_bs_same_frequency,0.5571109124456797,0.5571109124456797,0.05590650689015884
0.0005,delta_bs_same_frequency,1.8553897691734176,1.8553897691734176,0.05808040487258754
0.0005,delta_bs_same_frequency,-0.342379541153349,-0.342379541153349,0.060497167590689946
0.0005,delta_bs_same_frequency,-0.9935884462714739,-0.9935884462714739,0.09495653741618303
0.0005,delta_bs_same_frequency,-2.5908797806227852,-2.5908797806227852,0.052848025006664766
0.0005,delta_bs_same_frequency,2.3809722358076755,2.3809722358076755,0.0671304837320879
0.0005,delta_bs_same_frequency,0.959397802570571,0.959397802570571,0.10451234673193824
0.0005,delta_bs_same_frequency,2.6427678878410106,2.6427678878410106,0.08634238466209998
0.0005,delta_bs_same_frequency,1.6611351264168306,1.6611351264168306,0.09250784276152696
0.0005,delta_bs_same_frequency,-0.07929433263916508,-0.07929433263916508,0.06832390823432975
0.0005,delta_bs_same_frequency,1.817382707546102,1.817382707546102,0.06414771783036251
0.0005,delta_bs_same_frequency,-0.7579526975603983,-0.7579526975603983,0.10260055699395741
0.0005,delta_bs_same_frequency,0.12185443267716778,0.12185443267716778,0.05484400187925486
0.0005,delta_bs_same_frequency,-1.267634361100832,-1.267634361100832,0.06581821411271152
0.0005,delta_bs_same_frequency,0.9202823939631486,0.9202823939631486,0.06481160273251298
0.0005,delta_bs_same_frequency,-1.710935286731746,-1.710935286731746,0.05948831205495506
0.0005,delta_bs_same_frequency,2.2907060334257086,2.2907060334257086,0.07370151296056728
0.0005,delta_bs_same_frequency,-0.337330459817494,-0.337330459817494,0.060413345088199184
0.0005,delta_bs_same_frequency,0.7371715881290584,0.7371715881290584,0.07722447655561047
0.0005,delta_bs_same_frequency,0.624629960075468,0.624629960075468,0.06627122882773055
0.0005,delta_bs_same_frequency,0.24425958464192732,0.24425958464192732,0.10558301870353526
0.0005,delta_bs_same_frequency,2.1783651436224467,2.1783651436224467,0.069718597399954
0.0005,delta_bs_same_frequency,-2.3330651448756043,-2.3330651448756043,0.11406676406937771
0.0005,delta_bs_same_frequency,2.7123789247488563,2.7123789247488563,0.07976806012559243
0.0005,delta_bs_same_frequency,2.2250213969752135,2.2250213969752135,0.07628540222179865
0.0005,delta_bs_same_frequency,0.3341441156610472,0.3341441156610472,0.07386796721026584
0.0005,delta_bs_same_frequency,0.39539445629576186,0.39539445629576186,0.08160259633298854
0.0005,delta_bs_same_frequency,2.122246339120693,2.122246339120693,0.07142199345474125
0.0005,delta_bs_same_frequency,-5.549787626588994,-5.549787626588994,0.10828645373980794
0.0005,delta_bs_same_frequency,-0.5247520048897627,-0.5247520048897627,0.1077680377791516
0.0005,delta_bs_same_frequency,-0.4483420182905604,-0.4483420182905604,0.07473451672265279
0.0005,delta_bs_same_frequency,2.8457423569592706,2.8457423569592706,0.09485561373036969
0.0005,delta_bs_same_frequency,-0.8679054076580286,-0.8679054076580286,0.061227917560957607
0.0005,delta_bs_same_frequency,0.7757778592196729,0.7757778592196729,0.08868850750385493
0.0005,delta_bs_same_frequency,0.6411489057795948,0.6411489057795948,0.05424450590079507
0.0005,delta_bs_same_frequency,-4.894722026474284,-4.894722026474284,0.0873799241093979
0.0005,delta_bs_same_frequency,-0.7332785205343413,-0.7332785205343413,0.07417112876897722
0.0005,delta_bs_same_frequency,1.0242751232604945,1.0242751232604945,0.07474207390423013
0.0005,delta_bs_same_frequency,0.008868463559178585,0.008868463559178585,0.08222684652573953
0.0005,delta_bs_same_frequency,-2.2341673173205976,-2.2341673173205976,0.08944093640183833
0.0005,delta_bs_same_frequency,-0.27693585271495375,-0.27693585271495375,0.053478976017744824
0.0005,delta_bs_same_frequency,-1.1283844291748153,-1.1283844291748153,0.07591540065654859
0.0005,delta_bs_same_frequency,-0.5481179826256994,-0.5481179826256994,0.056620735075520075
0.0005,delta_bs_same_frequency,2.0056141412983806,2.0056141412983806,0.053940289488200135
0.0005,delta_bs_same_frequency,-0.7722722601206584,-0.7722722601206584,0.09290069787728199
0.0005,delta_bs_same_frequency,-0.7400256196928865,-0.7400256196928865,0.054663384251197836
0.0005,delta_bs_same_frequency,1.7243053402083888,1.7243053402083888,0.06072186949173598
0.0005,delta_bs_same_frequency,-3.020984322537828,-3.020984322537828,0.10173166680910727
0.0005,delta_bs_same_frequency,1.1823783848449523,1.1823783848449523,0.09028178936413916
0.0005,delta_bs_same_frequency,-0.0994792321454554,-0.0994792321454554,0.05881092235771108
0.0005,delta_bs_same_frequency,-1.2413603109460922,-1.2413603109460922,0.05569972250412004
0.0005,delta_bs_same_frequency,-2.432493937960361,-2.432493937960361,0.09565437958577375
0.0005,delta_bs_same_frequency,1.3375753460529012,1.3375753460529012,0.09185054868259976
0.0005,delta_bs_same_frequency,0.053002666745953775,0.053002666745953775,0.07148506600203877
0.0005,delta_bs_same_frequency,-0.40770758298580745,-0.40770758298580745,0.06351593235461489
0.0005,delta_bs_same_frequency,1.0384395760447376,1.0384395760447376,0.09065098676777225
0.0005,delta_bs_same_frequency,-2.1887585880939895,-2.1887585880939895,0.07382432150512433
0.0005,delta_bs_same_frequency,-0.3896310847116098,-0.3896310847116098,0.061547238443022984
0.0005,delta_bs_same_frequency,1.7033311821941481,1.7033311821941481,0.09554425962343131
0.0005,delta_bs_same_frequency,-0.5077004905072755,-0.5077004905072755,0.0890407961292141
0.0005,delta_bs_same_frequency,0.00047020199042435706,0.00047020199042435706,0.09797996936753645
0.0005,delta_bs_same_frequency,-0.7358834531359122,-0.7358834531359122,0.06315552630012423
0.0005,delta_bs_same_frequency,-0.24978670108008316,-0.24978670108008316,0.05973839290965025
0.0005,delta_bs_same_frequency,1.8953470982916478,1.8953470982916478,0.08277861415516063
0.0005,delta_bs_same_frequency,-2.209290378491829,-2.209290378491829,0.05459975406781352
0.0005,delta_bs_same_frequency,-0.21580761899282663,-0.21580761899282663,0.0768164756901531
0.0005,delta_bs_same_frequency,-2.9597744493697036,-2.9597744493697036,0.06486417359291738
0.0005,delta_bs_same_frequency,-0.21380485729292786,-0.21380485729292786,0.10665313434803832
0.0005,delta_bs_same_frequency,0.2056152630077861,0.2056152630077861,0.059107421249592645
0.0005,delta_bs_same_frequency,-2.169236567315423,-2.169236567315423,0.09884119618911681
0.0005,delta_bs_same_frequency,3.1459731586516,3.1459731586516,0.061595840625557945
0.0005,delta_bs_same_frequency,2.0048154422895372,2.0048154422895372,0.10258521898238543
0.0005,delta_bs_same_frequency,5.280953539423912,5.280953539423912,0.06695888210999418
0.0005,delta_bs_same_frequency,-0.9018160734181001,-0.9018160734181001,0.09790797204484253
0.0005,delta_bs_same_frequency,-0.3497395592440711,-0.3497395592440711,0.058329609838003955
0.0005,delta_bs_same_frequency,1.6776981946112834,1.6776981946112834,0.05441913378907326
0.0005,delta_bs_same_frequency,-0.49375737030378275,-0.49375737030378275,0.09240724599832457
0.0005,delta_bs_same_frequency,-1.2248033389727198,-1.2248033389727198,0.05991386831553846
0.0005,delta_bs_same_frequency,-0.09005264763569798,-0.09005264763569798,0.07279082884235998
0.0005,delta_bs_same_frequency,-3.410732038150163,-3.410732038150163,0.10763314510243187
0.0005,delta_bs_same_frequency,3.840390180385228,3.840390180385228,0.09398729470449277
0.0005,delta_bs_same_frequency,-2.7024932949786944,-2.7024932949786944,0.09033716193602916
0.0005,delta_bs_same_frequency,0.5542666312690443,0.5542666312690443,0.0710881578747805
0.0005,delta_bs_same_frequency,1.3844841866353192,1.3844841866353192,0.07687258925190171
0.0005,delta_bs_same_frequency,0.7687169277039914,0.7687169277039914,0.05637160824866195
0.0005,delta_bs_same_frequency,-1.009638988896853,-1.009638988896853,0.05644607088065432
0.0005,delta_bs_same_frequency,-3.4250100280092823,-3.4250100280092823,0.11468169770679558
0.0005,delta_bs_same_frequency,-0.3441417537592733,-0.3441417537592733,0.05934767235698254
0.0005,delta_bs_same_frequency,0.6272712987396574,0.6272712987396574,0.06569908545020582
0.0005,delta_bs_same_frequency,0.40833679068583706,0.40833679068583706,0.07079615739589323
0.0005,delta_bs_same_frequency,0.4823787142812027,0.4823787142812027,0.08403625750611918
0.0005,delta_bs_same_frequency,1.4006999273354808,1.4006999273354808,0.09369366499082767
0.0005,delta_bs_same_frequency,3.2773248404589737,3.2773248404589737,0.07910157154302888
0.0005,delta_bs_same_frequency,0.4320682739757231,0.4320682739757231,0.08314440033466527
0.0005,delta_bs_same_frequency,-1.5851023776259723,-1.5851023776259723,0.09608916609404346
0.0005,delta_bs_same_frequency,1.5329936188294653,1.5329936188294653,0.08999825225868222
0.0005,delta_bs_same_frequency,-0.4996996094753996,-0.4996996094753996,0.05384001432394466
0.0005,delta_bs_same_frequency,3.691743907525236,3.691743907525236,0.08459944943930658
0.0005,delta_bs_same_frequency,-4.671083260860565,-4.671083260860565,0.12019986988661821
0.0005,delta_bs_same_frequency,1.67883073964326,1.67883073964326,0.05726300602253992
0.0005,delta_bs_same_frequency,-0.13549665969035374,-0.13549665969035374,0.10349020440782855
0.0005,delta_bs_same_frequency,-1.4426068874980302,-1.4426068874980302,0.05923486480398487
0.0005,delta_bs_same_frequency,-2.5834350326035587,-2.5834350326035587,0.1099234399355189
0.0005,delta_bs_same_frequency,0.7497035145559892,0.7497035145559892,0.08892565045625012
0.0005,delta_bs_same_frequency,-0.6087474161290203,-0.6087474161290203,0.08124655174117407
0.0005,delta_bs_same_frequency,0.8100862274259271,0.8100862274259271,0.09053474838584606
0.0005,delta_bs_same_frequency,1.8980029101396472,1.8980029101396472,0.07279511243400898
0.0005,delta_bs_same_frequency,1.076568123053164,1.076568123053164,0.07422848904638266
0.0005,delta_bs_same_frequency,1.7074050039360031,1.7074050039360031,0.08341833449107842
0.0005,delta_bs_same_frequency,-0.22214197444313566,-0.22214197444313566,0.08379676691613552
0.0005,delta_bs_same_frequency,0.6710942071215467,0.6710942071215467,0.0769311730426928
0.0005,delta_bs_same_frequency,1.359371542729292,1.359371542729292,0.08452517273363212
0.0005,delta_bs_same_frequency,-2.456913887578793,-2.456913887578793,0.07168556532723883
0.0005,delta_bs_same_frequency,1.0820096515787014,1.0820096515787014,0.08311991207589732
0.0005,delta_bs_same_frequency,0.2542535397395241,0.2542535397395241,0.0756832062895784
0.0005,delta_bs_same_frequency,-0.9314426360725065,-0.9314426360725065,0.09111660785615286
0.0005,delta_bs_same_frequency,0.5706084927369659,0.5706084927369659,0.06074466217636934
0.0005,delta_bs_same_frequency,-1.3554938503767033,-1.3554938503767033,0.10397363649695861
0.0005,delta_bs_same_frequency,-0.2628900449469853,-0.2628900449469853,0.0737326577724395
0.0005,delta_bs_same_frequency,-1.3943430023649341,-1.3943430023649341,0.05447795235551674
0.0005,delta_bs_same_frequency,-1.163597154705645,-1.163597154705645,0.08054697982739994
0.0005,delta_bs_same_frequency,0.5419324365246609,0.5419324365246609,0.07944334819526438
0.0005,delta_bs_same_frequency,4.044543491566145,4.044543491566145,0.07260049544149826
0.0005,delta_bs_same_frequency,0.17520523878613403,0.17520523878613403,0.09180674929058089
0.0005,delta_bs_same_frequency,0.152171205341034,0.152171205341034,0.07932137735546817
0.0005,delta_bs_same_frequency,-1.6693947437932053,-1.6693947437932053,0.10674425027889271
0.0005,delta_bs_same_frequency,-0.8360948839924092,-0.8360948839924092,0.10132015230803132
0.0005,delta_bs_same_frequency,-3.1085651838631496,-3.1085651838631496,0.08961228160579873
0.0005,delta_bs_same_frequency,-2.108611770344453,-2.108611770344453,0.08731575199878236
0.0005,delta_bs_same_frequency,1.3866058731673085,1.3866058731673085,0.10073845596619188
0.0005,delta_bs_same_frequency,-2.38823490402595,-2.38823490402595,0.07448323453245043
0.0005,delta_bs_same_frequency,0.3563167078048366,0.3563167078048366,0.09238425512948745
0.0005,delta_bs_same_frequency,-0.8435626651284878,-0.8435626651284878,0.09792822457077668
0.0005,delta_bs_same_frequency,-1.2690041322088632,-1.2690041322088632,0.09913843330977115
0.0005,delta_bs_same_frequency,-1.4684421771030003,-1.4684421771030003,0.05453143511620172
0.0005,delta_bs_same_frequency,3.120639442656085,3.120639442656085,0.09130341881917449
0.0005,delta_bs_same_frequency,2.5592446427064885,2.5592446427064885,0.08854700907931667
0.0005,delta_bs_same_frequency,-0.4408584716883297,-0.4408584716883297,0.06049274654191712
0.0005,delta_bs_same_frequency,0.7394667289289565,0.7394667289289565,0.06427294764356306
0.0005,delta_bs_same_frequency,-0.4614206979214945,-0.4614206979214945,0.05359898857573363
0.0005,delta_bs_same_frequency,-1.9100549048841344,-1.9100549048841344,0.09056506577849131
0.0005,delta_bs_same_frequency,-2.315609799221832,-2.315609799221832,0.08178138617049832
0.0005,delta_bs_same_frequency,-8.108587199670723,-8.108587199670723,0.11854559739486055
0.0005,delta_bs_same_frequency,-0.21297732888417897,-0.21297732888417897,0.07379809826053131
0.0005,delta_bs_same_frequency,-0.6895568084123518,-0.6895568084123518,0.098424716022519
0.0005,delta_bs_same_frequency,4.444170883428434,4.444170883428434,0.07924603614240772
0.0005,delta_bs_same_frequency,0.7237443156109862,0.7237443156109862,0.0780097873636004
0.0005,delta_bs_same_frequency,1.881764823412686,1.881764823412686,0.09101562397224076
0.0005,delta_bs_same_frequency,0.4841699215719508,0.4841699215719508,0.08015606660989831
0.0005,delta_bs_same_frequency,1.8603486955228732,1.8603486955228732,0.08336760826449031
0.0005,delta_bs_same_frequency,-1.0164424788759021,-1.0164424788759021,0.10428670630788148
0.0005,delta_bs_same_frequency,0.4590164587019956,0.4590164587019956,0.05663866609993003
0.0005,delta_bs_same_frequency,1.7454493799426416,1.7454493799426416,0.08260850818101903
0.0005,delta_bs_same_frequency,-1.460024431807014,-1.460024431807014,0.05757302508392781
0.0005,delta_bs_same_frequency,3.3950754955156697,3.3950754955156697,0.0764398613706987
0.0005,delta_bs_same_frequency,-0.8142732262376313,-0.8142732262376313,0.08249009960498156
0.0005,delta_bs_same_frequency,-0.06783088481896016,-0.06783088481896016,0.075597628617492
0.0005,delta_bs_same_frequency,-1.9223359860485074,-1.9223359860485074,0.052664801025478526
0.0005,delta_bs_same_frequency,-1.9200740297224748,-1.9200740297224748,0.10879751385599427
0.0005,delta_bs_same_frequency,-2.1879313272681813,-2.1879313272681813,0.10684382692475689
0.0005,delta_bs_same_frequency,-0.7092937993129595,-0.7092937993129595,0.07148575316100465
0.0005,delta_bs_same_frequency,-1.6099660966624327,-1.6099660966624327,0.08541915005112614
0.0005,delta_bs_same_frequency,1.0705476035507786,1.0705476035507786,0.07307699685884779
0.0005,delta_bs_same_frequency,2.6670485344894583,2.6670485344894583,0.0762378172830386
0.0005,delta_bs_same_frequency,1.5359434188804784,1.5359434188804784,0.08012942590077629
0.0005,delta_bs_same_frequency,-1.1161648356930698,-1.1161648356930698,0.06196218564345739
0.0005,delta_bs_same_frequency,-3.167305762983318,-3.167305762983318,0.05765517585814882
0.0005,delta_bs_same_frequency,-3.124811580666318,-3.124811580666318,0.0932588805688248
0.0005,delta_bs_same_frequency,-3.0611274573381877,-3.0611274573381877,0.055019028882844545
0.0005,delta_bs_same_frequency,-3.6721310046310065,-3.6721310046310065,0.08397740138431412
0.0005,delta_bs_same_frequency,-3.2666101655948454,-3.2666101655948454,0.0548976722099163
0.0005,delta_bs_same_frequency,1.069804973316364,1.069804973316364,0.0671082925119939
0.0005,delta_bs_same_frequency,0.08825541662510261,0.08825541662510261,0.06990087151253965
0.0005,delta_bs_same_frequency,-3.260170290524708,-3.260170290524708,0.09519748785931814
0.0005,delta_bs_same_frequency,1.2993976813058907,1.2993976813058907,0.07027818606573207
0.0005,delta_bs_same_frequency,0.463332772720932,0.463332772720932,0.0730530921866758
0.0005,delta_bs_same_frequency,-1.461775408240996,-1.461775408240996,0.05427944856258814
0.0005,delta_bs_same_frequency,3.863331635413701,3.863331635413701,0.07633696089465142
0.0005,delta_bs_same_frequency,-0.44054449036964627,-0.44054449036964627,0.058006474355252156
0.0005,delta_bs_same_frequency,-1.2047109880388547,-1.2047109880388547,0.1026333178833021
0.0005,delta_bs_same_frequency,-0.0698999643348653,-0.0698999643348653,0.059314424074391484
0.0005,delta_bs_same_frequency,0.35509972190776296,0.35509972190776296,0.05347384034131068
0.0005,delta_bs_same_frequency,-0.3608282324458827,-0.3608282324458827,0.07688483781797933
0.0005,delta_bs_same_frequency,0.04332091797786575,0.04332091797786575,0.07553619790561714
0.0005,delta_bs_same_frequency,-1.044915590755025,-1.044915590755025,0.08716327412650411
0.0005,delta_bs_same_frequency,-3.9659779960687302,-3.9659779960687302,0.093110878444834
0.0005,delta_bs_same_frequency,-1.9071129276823555,-1.9071129276823555,0.0832012159796401
0.0005,delta_bs_same_frequency,0.7201679806771608,0.7201679806771608,0.06735145777499348
0.0005,delta_bs_same_frequency,0.19504364990025636,0.19504364990025636,0.05477811766226187
0.0005,delta_bs_same_frequency,-0.777148593318037,-0.777148593318037,0.06854209122894166
