n_steps,Ns,Nq,Nb,n_quad,control,interpolation,rmse_policy_interior,mae_policy_interior,max_abs_policy_interior,rmse_policy_global,mae_policy_global,max_abs_policy_global,rmse_hedge_bellman,rmse_hedge_delta_same_frequency,rmse_hedge_ratio
24,301,17,0,9,rounded_to_q_grid,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.015638876792513672,0.011632512638084977,0.0665665819195494,0.13829684046286297,0.06562843672972855,0.8124984739327729,1.390962499698832,1.3772667090679844,1.0099441818644666
24,301,33,0,9,rounded_to_q_grid,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.009652770391299604,0.007069340603362291,0.05010343897177316,0.13767684227324375,0.06372603809990925,0.8124976454128623,1.3570254446770642,1.3772667090679844,0.9853033081699784
24,301,65,0,9,rounded_to_q_grid,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.006653570589153818,0.004744989820016099,0.035316581919549395,0.1374107975729141,0.0627088718723063,0.7968726454128623,1.3445823412836129,1.3772667090679844,0.9762686721684506
24,301,129,0,9,rounded_to_q_grid,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.005759086360408452,0.0040185814877654,0.043129081919549395,0.13735843203051892,0.06230464745673109,0.7968726454128623,1.3448772641558921,1.3772667090679844,0.9764828085229689
