lambda,n_steps,Ns,Nb,Nq,Na,cash_mode,s_mode,q_mode,action_mode,interp_method,control_mode,n_quad,config_id,solve_seconds,rmse_bellman,rmse_delta_same_frequency,rmse_ratio_vs_delta,mae_bellman,bias_bellman,mean_cost_bellman,mean_turnover_bellman,mean_trades_bellman,hold_width_mean,hold_fraction_grid,HOLD_width,HOLD_fraction,s_grid_min,s_grid_max,cash_grid_min,cash_grid_max,q_grid_min,q_grid_max,buy_frequency,hold_frequency,sell_frequency,fraction_s_near_boundary,fraction_cash_near_boundary,fraction_s_outside_grid,fraction_cash_outside_grid,fraction_near_boundaries,fraction_transition_s_outside_grid,fraction_transition_cash_outside_grid,hold_fraction_realized,buy_fraction_realized,sell_fraction_realized,sweep_parameter,sweep_value
0.002,8,31,31,17,33,empirical_quantile,log_uniform,uniform,uniform,linear,discrete,3,OFAT_s_mode_log_uniform,2.8405738999990717,2.8638114606997958,2.4014753520002725,1.1925216964290004,2.1178565925382937,-0.20040670357110274,0.25760152144172865,1.2769375,4.5475,0.0007560483870967742,0.07154771377853951,0.0007560483870967742,0.4315625,34.99999999999999,259.99999999999994,-120.68408103683089,25.82040053710342,0.0,1.0,0.363125,0.4315625,0.2053125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315625,0.363125,0.2053125,s_mode,log_uniform
0.002,8,31,31,17,33,empirical_quantile,strike_dense,uniform,uniform,linear,discrete,3,OFAT_s_mode_strike_dense,3.0099037999989378,2.8878252053372595,2.4014753520002725,1.2025212763195297,2.11003849661873,-0.24398782542513736,0.26087556768813563,1.291890625,4.7785,0.0010080645161290322,0.0446379384219869,0.0010080645161290322,0.4026875,34.99999999999999,259.99999999999994,-120.68408103683089,25.82040053710342,0.0,1.0,0.363125,0.4026875,0.2341875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4026875,0.363125,0.2341875,s_mode,strike_dense
