lambda,time_index,t,S,cash_slice,q,action,decision
0.002,8,0.5,244.28426426841278,8.916037278572539,0.375,0.4375,BUY
0.002,8,0.5,259.99999999999994,8.916037278572539,0.375,1.0,BUY
0.002,8,0.5,34.99999999999999,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.4375,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.4375,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.4375,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.4375,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.4375,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.4375,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.4375,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.4375,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.4375,0.5,BUY
0.002,8,0.5,183.87445188001587,8.916037278572539,0.4375,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.4375,0.5625,BUY
0.002,8,0.5,213.1554219136412,8.916037278572539,0.4375,1.0,BUY
0.002,8,0.5,228.63459156755098,8.916037278572539,0.4375,0.9375,BUY
0.002,8,0.5,244.28426426841278,8.916037278572539,0.4375,0.46875,BUY
0.002,8,0.5,259.99999999999994,8.916037278572539,0.4375,0.46875,BUY
0.002,8,0.5,34.99999999999999,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.5,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.5,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.5,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.5,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.5,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.5,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.5,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.5,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.5,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.5,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.5,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.5,0.65625,BUY
0.002,8,0.5,228.63459156755098,8.916037278572539,0.5,0.96875,BUY
0.002,8,0.5,244.28426426841278,8.916037278572539,0.5,1.0,BUY
0.002,8,0.5,259.99999999999994,8.916037278572539,0.5,0.5,HOLD
0.002,8,0.5,34.99999999999999,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.5625,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.5625,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.5625,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.5625,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.5625,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.5625,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.5625,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.5625,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.5625,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.5625,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.5625,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.5625,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.5625,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.5625,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.5625,0.96875,BUY
0.002,8,0.5,34.99999999999999,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.625,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.625,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.625,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.625,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.625,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.625,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.625,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.625,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.625,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.625,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.625,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.625,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.625,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.625,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.625,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.6875,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.6875,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.6875,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.6875,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.6875,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.6875,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.6875,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.6875,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.6875,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.6875,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.6875,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.6875,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.6875,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.6875,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.6875,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.75,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.75,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.75,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.75,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.75,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.75,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.75,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.75,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.75,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.75,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.75,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.75,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.75,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.75,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.75,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.8125,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.8125,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.8125,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.8125,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.8125,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.8125,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.8125,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.8125,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.8125,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.8125,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.8125,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.8125,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.8125,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.8125,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.8125,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.875,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.875,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.875,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.875,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.875,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.875,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.875,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.875,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.875,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.875,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.875,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.875,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.875,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.875,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.875,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,0.9375,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,0.9375,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,0.9375,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,0.9375,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,0.9375,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,0.9375,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,0.9375,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,0.9375,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,0.9375,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,0.9375,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,0.9375,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,0.9375,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,0.9375,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,0.9375,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,0.9375,0.5625,SELL
0.002,8,0.5,34.99999999999999,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,50.50432701434706,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,62.844824112624806,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,70.76884601578779,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,76.45004146747542,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,81.03660623863144,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,85.01576044541493,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,88.62915570681062,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,92.01543416959255,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,95.26417661238666,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,100.0,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,101.59235973731411,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,104.76646316410954,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,108.00359056176528,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,111.34667556232345,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,114.84323844475158,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,118.54919016105582,8.916037278572539,1.0,0.0,SELL
0.002,8,0.5,122.5337383187385,8.916037278572539,1.0,0.0625,SELL
0.002,8,0.5,126.88621285797235,8.916037278572539,1.0,0.125,SELL
0.002,8,0.5,131.72587324717543,8.916037278572539,1.0,0.125,SELL
0.002,8,0.5,137.2158034674972,8.916037278572539,1.0,0.1875,SELL
0.002,8,0.5,143.5806192876206,8.916037278572539,1.0,0.1875,SELL
0.002,8,0.5,151.12090748822354,8.916037278572539,1.0,0.25,SELL
0.002,8,0.5,160.19579252839088,8.916037278572539,1.0,0.3125,SELL
0.002,8,0.5,171.10911494738463,8.916037278572539,1.0,0.375,SELL
0.002,8,0.5,183.87445188001587,8.916037278572539,1.0,0.375,SELL
0.002,8,0.5,198.08575235040416,8.916037278572539,1.0,0.4375,SELL
0.002,8,0.5,213.1554219136412,8.916037278572539,1.0,0.5,SELL
0.002,8,0.5,228.63459156755098,8.916037278572539,1.0,0.5,SELL
0.002,8,0.5,244.28426426841278,8.916037278572539,1.0,0.5,SELL
0.002,8,0.5,259.99999999999994,8.916037278572539,1.0,0.5625,SELL
0.002,15,0.9375,34.99999999999999,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,50.50432701434706,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,62.844824112624806,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,70.76884601578779,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,76.45004146747542,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,81.03660623863144,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,85.01576044541493,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,88.62915570681062,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,92.01543416959255,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,95.26417661238666,8.916037278572539,0.0,0.0,HOLD
0.002,15,0.9375,100.0,8.916037278572539,0.0,0.5,BUY
0.002,15,0.9375,101.59235973731411,8.916037278572539,0.0,0.4375,BUY
0.002,15,0.9375,104.76646316410954,8.916037278572539,0.0,0.75,BUY
0.002,15,0.9375,108.00359056176528,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,111.34667556232345,8.916037278572539,0.0,0.9375,BUY
0.002,15,0.9375,114.84323844475158,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,118.54919016105582,8.916037278572539,0.0,0.875,BUY
0.002,15,0.9375,122.5337383187385,8.916037278572539,0.0,0.9375,BUY
0.002,15,0.9375,126.88621285797235,8.916037278572539,0.0,0.8125,BUY
0.002,15,0.9375,131.72587324717543,8.916037278572539,0.0,0.9375,BUY
0.002,15,0.9375,137.2158034674972,8.916037278572539,0.0,0.75,BUY
0.002,15,0.9375,143.5806192876206,8.916037278572539,0.0,0.8125,BUY
0.002,15,0.9375,151.12090748822354,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,160.19579252839088,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,171.10911494738463,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,183.87445188001587,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,198.08575235040416,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,213.1554219136412,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,228.63459156755098,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,244.28426426841278,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,259.99999999999994,8.916037278572539,0.0,1.0,BUY
0.002,15,0.9375,34.99999999999999,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,50.50432701434706,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,62.844824112624806,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,70.76884601578779,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,76.45004146747542,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,81.03660623863144,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,85.01576044541493,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,88.62915570681062,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,92.01543416959255,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,95.26417661238666,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,100.0,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,101.59235973731411,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,104.76646316410954,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,108.00359056176528,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,111.34667556232345,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,114.84323844475158,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,118.54919016105582,8.916037278572539,0.0625,0.0,SELL
0.002,15,0.9375,122.5337383187385,8.916037278572539,0.0625,0.0,SELL
