lambda,time_index,t,S,hold_fraction,buy_fraction,sell_fraction,hold_width_q
0.0005,4,0.3333333333333333,55.8829445804915,0.1954459203036053,0.38140417457305503,0.42314990512333966,0.0
0.0005,4,0.3333333333333333,59.74608585899154,0.174573055028463,0.38140417457305503,0.444022770398482,0.0
0.0005,4,0.3333333333333333,63.87628286710074,0.17267552182163187,0.3700189753320683,0.4573055028462998,0.0
0.0005,4,0.3333333333333333,68.29199694432899,0.18975332068311196,0.35294117647058826,0.4573055028462998,0.0
0.0005,4,0.3333333333333333,73.01296564716536,0.17267552182163187,0.36432637571157495,0.4629981024667932,0.0
0.0005,4,0.3333333333333333,78.0602909728916,0.14990512333965844,0.3776091081593928,0.47248576850094876,0.0
0.0005,4,0.3333333333333333,83.4565336822347,0.17647058823529413,0.3719165085388994,0.45161290322580644,0.0
0.0005,4,0.3333333333333333,89.22581414246514,0.17077798861480076,0.3889943074003795,0.44022770398481975,0.0
0.0005,4,0.3333333333333333,95.39392014169457,0.16698292220113853,0.4174573055028463,0.4155597722960152,0.0
0.0005,4,0.3333333333333333,101.98842215628537,0.16129032258064516,0.45540796963946867,0.38330170777988615,0.0
0.0005,4,0.3333333333333333,109.03879658660087,0.1366223908918406,0.50853889943074,0.3548387096774194,0.0
0.0005,4,0.3333333333333333,116.57655751193914,0.13092979127134724,0.5445920303605313,0.32447817836812143,0.0
0.0005,4,0.3333333333333333,124.63539755357544,0.1157495256166983,0.573055028462998,0.3111954459203036,0.0
0.0005,4,0.3333333333333333,133.25133847554977,0.11954459203036052,0.5977229601518027,0.2827324478178368,0.0
0.0005,4,0.3333333333333333,142.46289219636049,0.10246679316888045,0.6299810246679317,0.2675521821631879,0.0
0.0005,4,0.3333333333333333,152.31123293126137,0.07590132827324478,0.6698292220113852,0.25426944971537,0.0
0.0005,4,0.3333333333333333,162.8403812346133,0.07020872865275142,0.6869070208728653,0.2428842504743833,0.0
0.0005,4,0.3333333333333333,174.09740076492855,0.07590132827324478,0.7001897533206831,0.2239089184060721,0.0
0.0005,4,0.3333333333333333,186.13260865211907,0.058823529411764705,0.7172675521821632,0.2239089184060721,0.0
0.0005,4,0.3333333333333333,198.99980040725657,0.04933586337760911,0.7305502846299811,0.22011385199240988,0.0
0.0005,4,0.3333333333333333,212.756490380156,0.05313092979127135,0.7172675521821632,0.22960151802656548,0.0
0.0005,4,0.3333333333333333,227.46416883959253,0.07590132827324478,0.6736242884250474,0.2504743833017078,0.0
0.0005,4,0.3333333333333333,243.18857682525737,0.14990512333965844,0.45351043643263755,0.396584440227704,0.0
0.0005,4,0.3333333333333333,259.99999999999994,0.03795066413662239,0.30740037950664134,0.6546489563567363,0.0
0.0005,5,0.41666666666666663,34.99999999999999,0.09487666034155598,0.5370018975332068,0.3681214421252372,0.0
0.0005,5,0.41666666666666663,37.419520763669695,0.1555977229601518,0.4971537001897533,0.34724857685009486,0.0
0.0005,5,0.41666666666666663,40.00630097664878,0.22011385199240988,0.4250474383301708,0.3548387096774194,0.0
0.0005,5,0.41666666666666663,42.77190314495225,0.2049335863377609,0.41935483870967744,0.3757115749525617,0.0
0.0005,5,0.41666666666666663,45.72868908097741,0.20872865275142316,0.40227703984819735,0.3889943074003795,0.0
0.0005,5,0.41666666666666663,48.88987515888658,0.2144212523719165,0.3946869070208729,0.3908918406072106,0.0
0.0005,5,0.41666666666666663,52.269591389747866,0.18785578747628084,0.3927893738140417,0.41935483870967744,0.0
0.0005,5,0.41666666666666663,55.8829445804915,0.2049335863377609,0.3738140417457306,0.42125237191650855,0.0
0.0005,5,0.41666666666666663,59.74608585899154,0.18216318785578747,0.3776091081593928,0.44022770398481975,0.0
0.0005,5,0.41666666666666663,63.87628286710074,0.17647058823529413,0.3700189753320683,0.45351043643263755,0.0
0.0005,5,0.41666666666666663,68.29199694432899,0.18785578747628084,0.3510436432637571,0.46110056925996207,0.0
0.0005,5,0.41666666666666663,73.01296564716536,0.17647058823529413,0.3586337760910816,0.4648956356736243,0.0
0.0005,5,0.41666666666666663,78.0602909728916,0.1555977229601518,0.3719165085388994,0.47248576850094876,0.0
0.0005,5,0.41666666666666663,83.4565336822347,0.17647058823529413,0.36242884250474383,0.46110056925996207,0.0
0.0005,5,0.41666666666666663,89.22581414246514,0.17077798861480076,0.3870967741935484,0.44212523719165087,0.0
0.0005,5,0.41666666666666663,95.39392014169457,0.16698292220113853,0.41366223908918404,0.41935483870967744,0.0
0.0005,5,0.41666666666666663,101.98842215628537,0.1650853889943074,0.45351043643263755,0.38140417457305503,0.0
0.0005,5,0.41666666666666663,109.03879658660087,0.1442125237191651,0.5047438330170778,0.3510436432637571,0.0
0.0005,5,0.41666666666666663,116.57655751193914,0.13282732447817835,0.5445920303605313,0.3225806451612903,0.0
0.0005,5,0.41666666666666663,124.63539755357544,0.11764705882352941,0.5749525616698292,0.30740037950664134,0.0
0.0005,5,0.41666666666666663,133.25133847554977,0.12903225806451613,0.5863377609108159,0.2846299810246679,0.0
0.0005,5,0.41666666666666663,142.46289219636049,0.10436432637571158,0.6299810246679317,0.2656546489563567,0.0
0.0005,5,0.41666666666666663,152.31123293126137,0.08349146110056926,0.6641366223908919,0.2523719165085389,0.0
0.0005,5,0.41666666666666663,162.8403812346133,0.06641366223908918,0.6850094876660342,0.24857685009487665,0.0
0.0005,5,0.41666666666666663,174.09740076492855,0.0777988614800759,0.7039848197343453,0.21821631878557876,0.0
0.0005,5,0.41666666666666663,186.13260865211907,0.06261859582542695,0.715370018975332,0.222011385199241,0.0
0.0005,5,0.41666666666666663,198.99980040725657,0.04933586337760911,0.7324478178368121,0.21821631878557876,0.0
0.0005,5,0.41666666666666663,212.756490380156,0.04933586337760911,0.7191650853889943,0.2314990512333966,0.0
0.0005,5,0.41666666666666663,227.46416883959253,0.07590132827324478,0.6736242884250474,0.2504743833017078,0.0
0.0005,5,0.41666666666666663,243.18857682525737,0.1555977229601518,0.4497153700189753,0.3946869070208729,0.0
0.0005,5,0.41666666666666663,259.99999999999994,0.03795066413662239,0.301707779886148,0.6603415559772297,0.0
0.0005,6,0.5,34.99999999999999,0.10436432637571158,0.538899430740038,0.3567362428842505,0.0
0.0005,6,0.5,37.419520763669695,0.17077798861480076,0.4876660341555977,0.3415559772296015,0.0
0.0005,6,0.5,40.00630097664878,0.23719165085388993,0.4174573055028463,0.34535104364326374,0.0
0.0005,6,0.5,42.77190314495225,0.2239089184060721,0.4098671726755218,0.36622390891840606,0.0
0.0005,6,0.5,45.72868908097741,0.222011385199241,0.3946869070208729,0.38330170777988615,0.0
0.0005,6,0.5,48.88987515888658,0.22580645161290322,0.3908918406072106,0.38330170777988615,0.0
0.0005,6,0.5,52.269591389747866,0.1935483870967742,0.3908918406072106,0.4155597722960152,0.0
0.0005,6,0.5,55.8829445804915,0.2049335863377609,0.3738140417457306,0.42125237191650855,0.0
0.0005,6,0.5,59.74608585899154,0.1935483870967742,0.3738140417457306,0.43263757115749524,0.0
0.0005,6,0.5,63.87628286710074,0.18026565464895636,0.3681214421252372,0.45161290322580644,0.0
0.0005,6,0.5,68.29199694432899,0.1954459203036053,0.3510436432637571,0.45351043643263755,0.0
0.0005,6,0.5,73.01296564716536,0.1840607210626186,0.35294117647058826,0.4629981024667932,0.0
0.0005,6,0.5,78.0602909728916,0.15749525616698293,0.36432637571157495,0.4781783681214421,0.0
0.0005,6,0.5,83.4565336822347,0.18216318785578747,0.3548387096774194,0.4629981024667932,0.0
0.0005,6,0.5,89.22581414246514,0.174573055028463,0.3757115749525617,0.4497153700189753,0.0
0.0005,6,0.5,95.39392014169457,0.18216318785578747,0.40227703984819735,0.4155597722960152,0.0
0.0005,6,0.5,101.98842215628537,0.1650853889943074,0.45540796963946867,0.3795066413662239,0.0
0.0005,6,0.5,109.03879658660087,0.15749525616698293,0.4990512333965844,0.34345351043643263,0.0
0.0005,6,0.5,116.57655751193914,0.13851992409867173,0.5445920303605313,0.31688804554079697,0.0
0.0005,6,0.5,124.63539755357544,0.1252371916508539,0.5749525616698292,0.2998102466793169,0.0
0.0005,6,0.5,133.25133847554977,0.127134724857685,0.5882352941176471,0.2846299810246679,0.0
0.0005,6,0.5,142.46289219636049,0.11005692599620494,0.6166982922201139,0.2732447817836812,0.0
0.0005,6,0.5,152.31123293126137,0.09108159392789374,0.6565464895635673,0.2523719165085389,0.0
0.0005,6,0.5,162.8403812346133,0.07210626185958255,0.6869070208728653,0.2409867172675522,0.0
0.0005,6,0.5,174.09740076492855,0.0777988614800759,0.7058823529411765,0.21631878557874762,0.0
0.0005,6,0.5,186.13260865211907,0.07020872865275142,0.7058823529411765,0.2239089184060721,0.0
0.0005,6,0.5,198.99980040725657,0.056925996204933584,0.7229601518026565,0.22011385199240988,0.0
0.0005,6,0.5,212.756490380156,0.051233396584440226,0.715370018975332,0.2333965844402277,0.0
0.0005,6,0.5,227.46416883959253,0.06641366223908918,0.681214421252372,0.2523719165085389,0.0
0.0005,6,0.5,243.18857682525737,0.16888045540796964,0.45920303605313095,0.3719165085388994,0.0
0.0005,6,0.5,259.99999999999994,0.03984819734345351,0.30740037950664134,0.6527514231499051,0.0
0.0005,7,0.5833333333333333,34.99999999999999,0.11764705882352941,0.5332068311195446,0.349146110056926,0.0
0.0005,7,0.5833333333333333,37.419520763669695,0.18785578747628084,0.4838709677419355,0.32827324478178366,0.0
0.0005,7,0.5833333333333333,40.00630097664878,0.25426944971537,0.40417457305502846,0.3415559772296015,0.0
0.0005,7,0.5833333333333333,42.77190314495225,0.2314990512333966,0.40227703984819735,0.36622390891840606,0.0
0.0005,7,0.5833333333333333,45.72868908097741,0.2333965844402277,0.3889943074003795,0.3776091081593928,0.0
0.0005,7,0.5833333333333333,48.88987515888658,0.23908918406072105,0.38140417457305503,0.3795066413662239,0.0
0.0005,7,0.5833333333333333,52.269591389747866,0.20683111954459202,0.3870967741935484,0.4060721062618596,0.0
0.0005,7,0.5833333333333333,55.8829445804915,0.21821631878557876,0.3719165085388994,0.4098671726755218,0.0
0.0005,7,0.5833333333333333,59.74608585899154,0.19924098671726756,0.3700189753320683,0.4307400379506641,0.0
0.0005,7,0.5833333333333333,63.87628286710074,0.19165085388994307,0.36432637571157495,0.444022770398482,0.0
0.0005,7,0.5833333333333333,68.29199694432899,0.2049335863377609,0.34535104364326374,0.4497153700189753,0.0
0.0005,7,0.5833333333333333,73.01296564716536,0.1954459203036053,0.349146110056926,0.45540796963946867,0.0
0.0005,7,0.5833333333333333,78.0602909728916,0.1650853889943074,0.3567362428842505,0.4781783681214421,0.0
0.0005,7,0.5833333333333333,83.4565336822347,0.1935483870967742,0.3415559772296015,0.4648956356736243,0.0
0.0005,7,0.5833333333333333,89.22581414246514,0.18026565464895636,0.36242884250474383,0.4573055028462998,0.0
0.0005,7,0.5833333333333333,95.39392014169457,0.18785578747628084,0.3870967741935484,0.4250474383301708,0.0
0.0005,7,0.5833333333333333,101.98842215628537,0.16888045540796964,0.4478178368121442,0.38330170777988615,0.0
0.0005,7,0.5833333333333333,109.03879658660087,0.16129032258064516,0.4952561669829222,0.34345351043643263,0.0
0.0005,7,0.5833333333333333,116.57655751193914,0.1442125237191651,0.538899430740038,0.31688804554079697,0.0
0.0005,7,0.5833333333333333,124.63539755357544,0.13282732447817835,0.5692599620493358,0.29791271347248577,0.0
0.0005,7,0.5833333333333333,133.25133847554977,0.1347248576850095,0.5844402277039848,0.2808349146110057,0.0
0.0005,7,0.5833333333333333,142.46289219636049,0.12144212523719165,0.6204933586337761,0.25806451612903225,0.0
0.0005,7,0.5833333333333333,152.31123293126137,0.08918406072106262,0.650853889943074,0.25996204933586337,0.0
0.0005,7,0.5833333333333333,162.8403812346133,0.08349146110056926,0.6660341555977229,0.2504743833017078,0.0
0.0005,7,0.5833333333333333,174.09740076492855,0.0872865275142315,0.6944971537001897,0.21821631878557876,0.0
0.0005,7,0.5833333333333333,186.13260865211907,0.07210626185958255,0.7172675521821632,0.21062618595825428,0.0
0.0005,7,0.5833333333333333,198.99980040725657,0.058823529411764705,0.7229601518026565,0.21821631878557876,0.0
0.0005,7,0.5833333333333333,212.756490380156,0.051233396584440226,0.7172675521821632,0.2314990512333966,0.0
0.0005,7,0.5833333333333333,227.46416883959253,0.06072106261859583,0.6888045540796964,0.2504743833017078,0.0
0.0005,7,0.5833333333333333,243.18857682525737,0.1840607210626186,0.4573055028462998,0.3586337760910816,0.0
0.0005,7,0.5833333333333333,259.99999999999994,0.04174573055028463,0.2998102466793169,0.6584440227703985,0.0
0.0005,8,0.6666666666666666,34.99999999999999,0.1366223908918406,0.5218216318785579,0.3415559772296015,0.0
0.0005,8,0.6666666666666666,37.419520763669695,0.2125237191650854,0.46110056925996207,0.32637571157495254,0.0
0.0005,8,0.6666666666666666,40.00630097664878,0.2713472485768501,0.396584440227704,0.33206831119544594,0.0
0.0005,8,0.6666666666666666,42.77190314495225,0.25426944971537,0.3946869070208729,0.3510436432637571,0.0
0.0005,8,0.6666666666666666,45.72868908097741,0.2523719165085389,0.3795066413662239,0.3681214421252372,0.0
0.0005,8,0.6666666666666666,48.88987515888658,0.24857685009487665,0.3795066413662239,0.3719165085388994,0.0
0.0005,8,0.6666666666666666,52.269591389747866,0.22011385199240988,0.38140417457305503,0.3984819734345351,0.0
0.0005,8,0.6666666666666666,55.8829445804915,0.2314990512333966,0.36432637571157495,0.40417457305502846,0.0
0.0005,8,0.6666666666666666,59.74608585899154,0.21631878557874762,0.36432637571157495,0.41935483870967744,0.0
0.0005,8,0.6666666666666666,63.87628286710074,0.20683111954459202,0.35294117647058826,0.44022770398481975,0.0
0.0005,8,0.6666666666666666,68.29199694432899,0.21631878557874762,0.3396584440227704,0.444022770398482,0.0
0.0005,8,0.6666666666666666,73.01296564716536,0.20872865275142316,0.3377609108159393,0.45351043643263755,0.0
0.0005,8,0.6666666666666666,78.0602909728916,0.18026565464895636,0.34535104364326374,0.47438330170777987,0.0
0.0005,8,0.6666666666666666,83.4565336822347,0.2049335863377609,0.3301707779886148,0.4648956356736243,0.0
