lambda,n_steps,Ns,Nb,Nq,Na,cash_mode,s_mode,q_mode,action_mode,interp_method,control_mode,n_quad,config_id,solve_seconds,rmse_bellman,rmse_delta_same_frequency,rmse_ratio_vs_delta,mae_bellman,bias_bellman,mean_cost_bellman,mean_turnover_bellman,mean_trades_bellman,hold_width_mean,hold_fraction_grid,HOLD_width,HOLD_fraction,s_grid_min,s_grid_max,cash_grid_min,cash_grid_max,q_grid_min,q_grid_max,buy_frequency,hold_frequency,sell_frequency,fraction_s_near_boundary,fraction_cash_near_boundary,fraction_s_outside_grid,fraction_cash_outside_grid,fraction_near_boundaries,fraction_transition_s_outside_grid,fraction_transition_cash_outside_grid,hold_fraction_realized,buy_fraction_realized,sell_fraction_realized,sweep_parameter,sweep_value
0.002,8,21,31,17,33,empirical_quantile,strike_dense,uniform,uniform,quadratic_cash,discrete,3,OFAT_n_s_21,2.0981787000000622,12.252587615783039,2.4014753520002725,5.102108420799502,9.128418746929878,-3.0316015036049304,0.2991450458352159,1.3273125,6.9615,0.0,0.016580825878738593,0.0,0.1298125,34.99999999999999,259.99999999999994,-120.68408103683089,25.82040053710342,0.0,1.0,0.489625,0.1298125,0.3805625,0.0,0.0155,0.0,0.003,0.00775,0.0,0.012625,0.1298125,0.489625,0.3805625,n_s,21
0.002,8,31,31,17,33,empirical_quantile,strike_dense,uniform,uniform,quadratic_cash,discrete,3,OFAT_n_s_31,3.2611735999998928,11.72453665529144,2.4014753520002725,4.882222357820855,8.838666465142328,-2.7976480038160227,0.39252918398486325,1.807,6.8865,0.0,0.015792373140723508,0.0,0.1391875,34.99999999999999,259.99999999999994,-120.68408103683089,25.82040053710342,0.0,1.0,0.5081875,0.1391875,0.352625,0.0,0.0183125,0.0,0.0028125,0.00915625,0.0,0.01075,0.1391875,0.5081875,0.352625,n_s,31
0.002,8,45,31,17,33,empirical_quantile,strike_dense,uniform,uniform,quadratic_cash,discrete,3,OFAT_n_s_45,5.119162799999685,11.985081739965091,2.4014753520002725,4.990716115400601,8.566665706457181,-2.733244956931265,0.33131617109539485,1.51334375,6.5805,0.0,0.017852624920936113,0.0,0.1774375,34.99999999999999,259.99999999999994,-120.68408103683089,25.82040053710342,0.0,1.0,0.5300625,0.1774375,0.2925,0.0,0.012875,0.0,0.002875,0.0064375,0.0,0.0106875,0.1774375,0.5300625,0.2925,n_s,45
