n_steps,Ns,Nq,Nb,n_quad,control,interpolation,rmse_policy_interior,mae_policy_interior,max_abs_policy_interior,rmse_policy_global,mae_policy_global,max_abs_policy_global,rmse_hedge_bellman,rmse_hedge_delta_same_frequency,rmse_hedge_ratio
24,301,0,0,3,continuous,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.005968659185272639,0.003713967924601797,0.08574913334497708,0.13234865988798716,0.059777204799328354,0.7758355094949179,1.3477626219334287,1.3772667090679844,0.9785777969217585
24,301,0,0,5,continuous,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.005447108946301765,0.0035513541586852334,0.055448629725033394,0.13613950977790723,0.061397184896375474,0.7935563194102276,1.34460241255899,1.3772667090679844,0.9762832454353748
24,301,0,0,9,continuous,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.0053156503651850965,0.0035264347836241414,0.041162588394849764,0.13737478944231837,0.06209008976450159,0.7995869848266568,1.3434062971025074,1.3772667090679844,0.9754147749723865
24,301,0,0,15,continuous,linear in S for quadratic value coefficients; analytic quadratic minimization in wealth,0.005317851218690143,0.0035409614460280756,0.03639615906516602,0.13836140877758285,0.06250976295878567,0.8018512079364313,1.3427848040517472,1.3772667090679844,0.9749635239208159
