strategy,decision_date,target_weight,pre_rebalance_stock_weight,turnover
benchmark_aapl_100,2024-04-01,1.0,1.0,0.0
benchmark_aapl_100,2024-05-01,1.0,1.0,0.0
benchmark_aapl_100,2024-06-03,1.0,1.0,0.0
benchmark_aapl_100,2024-07-01,1.0,1.0,0.0
benchmark_aapl_100,2024-08-01,1.0,1.0,0.0
benchmark_aapl_100,2024-09-03,1.0,1.0,0.0
benchmark_aapl_100,2024-10-01,1.0,1.0,0.0
benchmark_aapl_100,2024-11-01,1.0,1.0,0.0
benchmark_aapl_100,2024-12-02,1.0,1.0,0.0
benchmark_aapl_100,2025-01-02,1.0,1.0,0.0
benchmark_aapl_100,2025-02-03,1.0,1.0,0.0
benchmark_aapl_100,2025-03-03,1.0,1.0,0.0
benchmark_aapl_100,2025-04-01,1.0,1.0,0.0
benchmark_aapl_100,2025-05-01,1.0,1.0,0.0
benchmark_aapl_100,2025-06-02,1.0,1.0,0.0
benchmark_aapl_100,2025-07-01,1.0,1.0,0.0
benchmark_aapl_100,2025-08-01,1.0,1.0,0.0
benchmark_aapl_100,2025-09-02,1.0,1.0,0.0
benchmark_aapl_100,2025-10-01,1.0,1.0,0.0
benchmark_aapl_100,2025-11-03,1.0,1.0,0.0
benchmark_aapl_100,2025-12-01,1.0,1.0,0.0
benchmark_50_50_monthly,2018-02-01,0.5,0.0,0.5
benchmark_50_50_monthly,2018-03-01,0.5,0.5161853367292292,0.016185336729229123
benchmark_50_50_monthly,2018-04-02,0.5,0.4846940985422802,0.015305901457719798
benchmark_50_50_monthly,2018-05-01,0.5,0.495844236214955,0.004155763785045016
benchmark_50_50_monthly,2018-06-01,0.5,0.5312301040438077,0.0312301040438077
benchmark_50_50_monthly,2018-07-02,0.5,0.4972311134956194,0.002768886504380594
benchmark_50_50_monthly,2018-08-01,0.5,0.5064837867492729,0.006483786749272888
benchmark_50_50_monthly,2018-09-04,0.5,0.5450727363434726,0.0450727363434727
benchmark_50_50_monthly,2018-10-01,0.5,0.49750749608324557,0.0024925039167544025
benchmark_50_50_monthly,2018-11-01,0.5,0.49174024480090817,0.008259755199091848
benchmark_50_50_monthly,2018-12-03,0.5,0.4496981519928303,0.05030184800716967
benchmark_50_50_monthly,2019-01-02,0.5,0.4685647339635434,0.031435266036456556
benchmark_50_50_monthly,2019-02-01,0.5,0.5129138193407917,0.012913819340791768
benchmark_50_50_monthly,2019-03-01,0.5,0.510489666329142,0.010489666329141922
benchmark_50_50_monthly,2019-04-01,0.5,0.5226240503729932,0.022624050372993178
benchmark_50_50_monthly,2019-05-01,0.5,0.5132152469424289,0.01321524694242894
benchmark_50_50_monthly,2019-06-03,0.5,0.46636831604710005,0.03363168395289992
benchmark_50_50_monthly,2019-07-01,0.5,0.5301920977165303,0.03019209771653035
benchmark_50_50_monthly,2019-08-01,0.5,0.5179283929182312,0.01792839291823128
benchmark_50_50_monthly,2019-09-03,0.5,0.49541616151490586,0.004583838485094145
benchmark_50_50_monthly,2019-10-01,0.5,0.5172150417120621,0.01721504171206207
benchmark_50_50_monthly,2019-11-01,0.5,0.5258379824599116,0.0258379824599116
benchmark_50_50_monthly,2019-12-02,0.5,0.5183535449973795,0.018353544997379557
benchmark_50_50_monthly,2020-01-02,0.5,0.5232082536282343,0.023208253628234282
benchmark_50_50_monthly,2020-02-03,0.5,0.5128241522067535,0.012824152206753503
benchmark_50_50_monthly,2020-03-02,0.5,0.4692899683233376,0.0307100316766624
benchmark_50_50_monthly,2020-04-01,0.5,0.48186490715988944,0.01813509284011054
benchmark_50_50_monthly,2020-05-01,0.5,0.5360146812033493,0.03601468120334922
benchmark_50_50_monthly,2020-06-01,0.5,0.520380199757514,0.020380199757514077
benchmark_50_50_monthly,2020-07-01,0.5,0.5342828709241856,0.03428287092418554
benchmark_50_50_monthly,2020-08-03,0.5,0.5381068474264652,0.03810684742646518
benchmark_50_50_monthly,2020-09-01,0.5,0.5488308250081131,0.04883082500811305
benchmark_50_50_monthly,2020-10-01,0.5,0.4729608616319809,0.027039138368019078
benchmark_50_50_monthly,2020-11-02,0.5,0.48451099771430206,0.015489002285697955
benchmark_50_50_monthly,2020-12-01,0.5,0.5227672720061904,0.022767272006190428
benchmark_50_50_monthly,2021-01-04,0.5,0.5270725833599961,0.02707258335999612
benchmark_50_50_monthly,2021-02-01,0.5,0.49860483395661065,0.0013951660433893609
benchmark_50_50_monthly,2021-03-01,0.5,0.4792368128455533,0.020763187154446708
benchmark_50_50_monthly,2021-04-01,0.5,0.5018210650068506,0.0018210650068506402
benchmark_50_50_monthly,2021-05-03,0.5,0.5183506016248987,0.018350601624898672
benchmark_50_50_monthly,2021-06-01,0.5,0.48704518760959437,0.012954812390405617
benchmark_50_50_monthly,2021-07-01,0.5,0.5235996525727311,0.023599652572731115
benchmark_50_50_monthly,2021-08-02,0.5,0.515723379317345,0.015723379317345052
benchmark_50_50_monthly,2021-09-01,0.5,0.5103895339752864,0.010389533975286424
benchmark_50_50_monthly,2021-10-01,0.5,0.482383071657078,0.017616928342921993
benchmark_50_50_monthly,2021-11-01,0.5,0.5142357422207087,0.014235742220708718
benchmark_50_50_monthly,2021-12-01,0.5,0.5249483624066262,0.024948362406626182
benchmark_50_50_monthly,2022-01-03,0.5,0.5178802501398597,0.017880250139859732
benchmark_50_50_monthly,2022-02-01,0.5,0.49601203391796606,0.003987966082033946
benchmark_50_50_monthly,2022-03-01,0.5,0.48604873473684906,0.013951265263150936
benchmark_50_50_monthly,2022-04-01,0.5,0.5138649463017019,0.013864946301701842
benchmark_50_50_monthly,2022-05-02,0.5,0.4743267724324721,0.025673227567527882
benchmark_50_50_monthly,2022-06-01,0.5,0.48578762298261907,0.014212377017380902
benchmark_50_50_monthly,2022-07-01,0.5,0.4784585708344599,0.021541429165540103
benchmark_50_50_monthly,2022-08-01,0.5,0.5426413345576756,0.04264133455767558
benchmark_50_50_monthly,2022-09-01,0.5,0.4914534976564432,0.008546502343556814
benchmark_50_50_monthly,2022-10-03,0.5,0.4671401614520819,0.032859838547918074
benchmark_50_50_monthly,2022-11-01,0.5,0.5251650727332039,0.025165072733203887
benchmark_50_50_monthly,2022-12-01,0.5,0.49070457641589144,0.009295423584108578
benchmark_50_50_monthly,2023-01-03,0.5,0.4665373144479658,0.03346268555203421
benchmark_50_50_monthly,2023-02-01,0.5,0.5252557466625025,0.025255746662502576
benchmark_50_50_monthly,2023-03-01,0.5,0.5048270062067245,0.0048270062067244796
benchmark_50_50_monthly,2023-04-03,0.5,0.5268957281602925,0.02689572816029246
benchmark_50_50_monthly,2023-05-01,0.5,0.5061859059815925,0.006185905981592576
benchmark_50_50_monthly,2023-06-01,0.5,0.5100973829988336,0.010097382998833533
benchmark_50_50_monthly,2023-07-03,0.5,0.521394208841189,0.021394208841189057
benchmark_50_50_monthly,2023-08-01,0.5,0.5020871441031527,0.002087144103152717
benchmark_50_50_monthly,2023-09-01,0.5,0.4879068365488989,0.012093163451101136
benchmark_50_50_monthly,2023-10-02,0.5,0.4757020273899402,0.024297972610059795
benchmark_50_50_monthly,2023-11-01,0.5,0.4981332195365611,0.0018667804634389243
benchmark_50_50_monthly,2023-12-01,0.5,0.5257664834995875,0.02576648349958758
benchmark_50_50_monthly,2024-01-02,0.5,0.502293010894299,0.0022930108942990426
benchmark_50_50_monthly,2024-02-01,0.5,0.48807984125104525,0.011920158748954727
benchmark_50_50_monthly,2024-03-01,0.5,0.4942415205009013,0.005758479499098699
benchmark_50_50_monthly,2024-04-01,0.5,0.4857567911485037,0.01424320885149632
benchmark_50_50_monthly,2024-05-01,0.5,0.4971297302220494,0.0028702697779505655
benchmark_50_50_monthly,2024-06-03,0.5,0.5293790725909869,0.029379072590986984
benchmark_50_50_monthly,2024-07-01,0.5,0.5217630797991926,0.02176307979919257
benchmark_50_50_monthly,2024-08-01,0.5,0.512057665687354,0.012057665687354046
benchmark_50_50_monthly,2024-09-03,0.5,0.5068041220235924,0.006804122023592411
benchmark_50_50_monthly,2024-10-01,0.5,0.5033524831725997,0.0033524831725997082
benchmark_50_50_monthly,2024-11-01,0.5,0.4911987817057462,0.008801218294253763
benchmark_50_50_monthly,2024-12-02,0.5,0.5116847224502522,0.011684722450252216
benchmark_50_50_monthly,2025-01-02,0.5,0.512504607428352,0.012504607428352035
benchmark_50_50_monthly,2025-02-03,0.5,0.4843166075469261,0.015683392453073854
benchmark_50_50_monthly,2025-03-03,0.5,0.5055690614416346,0.005569061441634561
benchmark_50_50_monthly,2025-04-01,0.5,0.4778578174973458,0.02214218250265419
benchmark_50_50_monthly,2025-05-01,0.5,0.488021604149981,0.01197839585001898
benchmark_50_50_monthly,2025-06-02,0.5,0.4853272994592569,0.014672700540743114
benchmark_50_50_monthly,2025-07-01,0.5,0.5044428216944113,0.004442821694411374
benchmark_50_50_monthly,2025-08-01,0.5,0.5019444471314571,0.001944447131457172
benchmark_50_50_monthly,2025-09-02,0.5,0.5273274751845652,0.02732747518456523
benchmark_50_50_monthly,2025-10-01,0.5,0.522255984393923,0.022255984393922946
benchmark_50_50_monthly,2025-11-03,0.5,0.5140832141169605,0.014083214116960455
benchmark_50_50_monthly,2025-12-01,0.5,0.507220107728194,0.007220107728194025
benchmark_cash_100,2018-02-01,0.0,0.0,0.0
benchmark_cash_100,2018-03-01,0.0,0.0,0.0
benchmark_cash_100,2018-04-02,0.0,0.0,0.0
benchmark_cash_100,2018-05-01,0.0,0.0,0.0
benchmark_cash_100,2018-06-01,0.0,0.0,0.0
benchmark_cash_100,2018-07-02,0.0,0.0,0.0
benchmark_cash_100,2018-08-01,0.0,0.0,0.0
benchmark_cash_100,2018-09-04,0.0,0.0,0.0
benchmark_cash_100,2018-10-01,0.0,0.0,0.0
benchmark_cash_100,2018-11-01,0.0,0.0,0.0
benchmark_cash_100,2018-12-03,0.0,0.0,0.0
benchmark_cash_100,2019-01-02,0.0,0.0,0.0
benchmark_cash_100,2019-02-01,0.0,0.0,0.0
benchmark_cash_100,2019-03-01,0.0,0.0,0.0
benchmark_cash_100,2019-04-01,0.0,0.0,0.0
benchmark_cash_100,2019-05-01,0.0,0.0,0.0
benchmark_cash_100,2019-06-03,0.0,0.0,0.0
benchmark_cash_100,2019-07-01,0.0,0.0,0.0
benchmark_cash_100,2019-08-01,0.0,0.0,0.0
benchmark_cash_100,2019-09-03,0.0,0.0,0.0
benchmark_cash_100,2019-10-01,0.0,0.0,0.0
benchmark_cash_100,2019-11-01,0.0,0.0,0.0
benchmark_cash_100,2019-12-02,0.0,0.0,0.0
benchmark_cash_100,2020-01-02,0.0,0.0,0.0
benchmark_cash_100,2020-02-03,0.0,0.0,0.0
benchmark_cash_100,2020-03-02,0.0,0.0,0.0
benchmark_cash_100,2020-04-01,0.0,0.0,0.0
benchmark_cash_100,2020-05-01,0.0,0.0,0.0
benchmark_cash_100,2020-06-01,0.0,0.0,0.0
benchmark_cash_100,2020-07-01,0.0,0.0,0.0
benchmark_cash_100,2020-08-03,0.0,0.0,0.0
benchmark_cash_100,2020-09-01,0.0,0.0,0.0
benchmark_cash_100,2020-10-01,0.0,0.0,0.0
benchmark_cash_100,2020-11-02,0.0,0.0,0.0
benchmark_cash_100,2020-12-01,0.0,0.0,0.0
benchmark_cash_100,2021-01-04,0.0,0.0,0.0
benchmark_cash_100,2021-02-01,0.0,0.0,0.0
benchmark_cash_100,2021-03-01,0.0,0.0,0.0
benchmark_cash_100,2021-04-01,0.0,0.0,0.0
benchmark_cash_100,2021-05-03,0.0,0.0,0.0
benchmark_cash_100,2021-06-01,0.0,0.0,0.0
benchmark_cash_100,2021-07-01,0.0,0.0,0.0
benchmark_cash_100,2021-08-02,0.0,0.0,0.0
benchmark_cash_100,2021-09-01,0.0,0.0,0.0
benchmark_cash_100,2021-10-01,0.0,0.0,0.0
benchmark_cash_100,2021-11-01,0.0,0.0,0.0
benchmark_cash_100,2021-12-01,0.0,0.0,0.0
benchmark_cash_100,2022-01-03,0.0,0.0,0.0
benchmark_cash_100,2022-02-01,0.0,0.0,0.0
benchmark_cash_100,2022-03-01,0.0,0.0,0.0
benchmark_cash_100,2022-04-01,0.0,0.0,0.0
benchmark_cash_100,2022-05-02,0.0,0.0,0.0
benchmark_cash_100,2022-06-01,0.0,0.0,0.0
benchmark_cash_100,2022-07-01,0.0,0.0,0.0
benchmark_cash_100,2022-08-01,0.0,0.0,0.0
benchmark_cash_100,2022-09-01,0.0,0.0,0.0
benchmark_cash_100,2022-10-03,0.0,0.0,0.0
benchmark_cash_100,2022-11-01,0.0,0.0,0.0
benchmark_cash_100,2022-12-01,0.0,0.0,0.0
benchmark_cash_100,2023-01-03,0.0,0.0,0.0
benchmark_cash_100,2023-02-01,0.0,0.0,0.0
benchmark_cash_100,2023-03-01,0.0,0.0,0.0
benchmark_cash_100,2023-04-03,0.0,0.0,0.0
benchmark_cash_100,2023-05-01,0.0,0.0,0.0
benchmark_cash_100,2023-06-01,0.0,0.0,0.0
benchmark_cash_100,2023-07-03,0.0,0.0,0.0
benchmark_cash_100,2023-08-01,0.0,0.0,0.0
benchmark_cash_100,2023-09-01,0.0,0.0,0.0
benchmark_cash_100,2023-10-02,0.0,0.0,0.0
benchmark_cash_100,2023-11-01,0.0,0.0,0.0
benchmark_cash_100,2023-12-01,0.0,0.0,0.0
benchmark_cash_100,2024-01-02,0.0,0.0,0.0
benchmark_cash_100,2024-02-01,0.0,0.0,0.0
benchmark_cash_100,2024-03-01,0.0,0.0,0.0
benchmark_cash_100,2024-04-01,0.0,0.0,0.0
benchmark_cash_100,2024-05-01,0.0,0.0,0.0
benchmark_cash_100,2024-06-03,0.0,0.0,0.0
benchmark_cash_100,2024-07-01,0.0,0.0,0.0
benchmark_cash_100,2024-08-01,0.0,0.0,0.0
benchmark_cash_100,2024-09-03,0.0,0.0,0.0
benchmark_cash_100,2024-10-01,0.0,0.0,0.0
benchmark_cash_100,2024-11-01,0.0,0.0,0.0
benchmark_cash_100,2024-12-02,0.0,0.0,0.0
benchmark_cash_100,2025-01-02,0.0,0.0,0.0
benchmark_cash_100,2025-02-03,0.0,0.0,0.0
benchmark_cash_100,2025-03-03,0.0,0.0,0.0
benchmark_cash_100,2025-04-01,0.0,0.0,0.0
benchmark_cash_100,2025-05-01,0.0,0.0,0.0
benchmark_cash_100,2025-06-02,0.0,0.0,0.0
benchmark_cash_100,2025-07-01,0.0,0.0,0.0
benchmark_cash_100,2025-08-01,0.0,0.0,0.0
benchmark_cash_100,2025-09-02,0.0,0.0,0.0
benchmark_cash_100,2025-10-01,0.0,0.0,0.0
benchmark_cash_100,2025-11-03,0.0,0.0,0.0
benchmark_cash_100,2025-12-01,0.0,0.0,0.0
