decision_date,gamma,target_weight,variant
2018-04-02,1.5,1.0,merton_long_only
2018-05-01,1.5,1.0,merton_long_only
2018-06-01,1.5,1.0,merton_long_only
2018-07-02,1.5,1.0,merton_long_only
2018-08-01,1.5,1.0,merton_long_only
2018-09-04,1.5,1.0,merton_long_only
2018-10-01,1.5,1.0,merton_long_only
2018-11-01,1.5,1.0,merton_long_only
2018-12-03,1.5,1.0,merton_long_only
2019-01-02,1.5,1.0,merton_long_only
2019-02-01,1.5,1.0,merton_long_only
2019-03-01,1.5,1.0,merton_long_only
2019-04-01,1.5,1.0,merton_long_only
2019-05-01,1.5,1.0,merton_long_only
2019-06-03,1.5,0.8668139196744853,merton_long_only
2019-07-01,1.5,1.0,merton_long_only
2019-08-01,1.5,1.0,merton_long_only
2019-09-03,1.5,1.0,merton_long_only
2019-10-01,1.5,1.0,merton_long_only
2019-11-01,1.5,1.0,merton_long_only
2019-12-02,1.5,1.0,merton_long_only
2020-01-02,1.5,1.0,merton_long_only
2020-02-03,1.5,1.0,merton_long_only
2020-03-02,1.5,1.0,merton_long_only
2020-04-01,1.5,1.0,merton_long_only
2020-05-01,1.5,1.0,merton_long_only
2020-06-01,1.5,1.0,merton_long_only
2020-07-01,1.5,1.0,merton_long_only
2020-08-03,1.5,1.0,merton_long_only
2020-09-01,1.5,1.0,merton_long_only
2020-10-01,1.5,1.0,merton_long_only
2020-11-02,1.5,1.0,merton_long_only
2020-12-01,1.5,1.0,merton_long_only
2021-01-04,1.5,1.0,merton_long_only
2021-02-01,1.5,1.0,merton_long_only
2021-03-01,1.5,1.0,merton_long_only
2021-04-01,1.5,1.0,merton_long_only
2021-05-03,1.5,1.0,merton_long_only
2021-06-01,1.5,1.0,merton_long_only
2021-07-01,1.5,1.0,merton_long_only
2021-08-02,1.5,1.0,merton_long_only
2021-09-01,1.5,1.0,merton_long_only
2021-10-01,1.5,1.0,merton_long_only
2021-11-01,1.5,1.0,merton_long_only
2021-12-01,1.5,1.0,merton_long_only
2022-01-03,1.5,1.0,merton_long_only
2022-02-01,1.5,1.0,merton_long_only
2022-03-01,1.5,1.0,merton_long_only
2022-04-01,1.5,1.0,merton_long_only
2022-05-02,1.5,1.0,merton_long_only
2022-06-01,1.5,1.0,merton_long_only
2022-07-01,1.5,1.0,merton_long_only
2022-08-01,1.5,1.0,merton_long_only
2022-09-01,1.5,0.8511314472763137,merton_long_only
2022-10-03,1.5,0.7760264076441764,merton_long_only
2022-11-01,1.5,1.0,merton_long_only
2022-12-01,1.5,0.8377811609878052,merton_long_only
2023-01-03,1.5,0.0,merton_long_only
2023-02-01,1.5,0.36240890967719325,merton_long_only
2023-03-01,1.5,0.7255440749183328,merton_long_only
2023-04-03,1.5,1.0,merton_long_only
2023-05-01,1.5,0.8801573541995985,merton_long_only
2023-06-01,1.5,1.0,merton_long_only
2023-07-03,1.5,1.0,merton_long_only
2023-08-01,1.5,1.0,merton_long_only
2023-09-01,1.5,0.7324954940086145,merton_long_only
2023-10-02,1.5,0.6605590478405297,merton_long_only
2023-11-01,1.5,0.3816947289707222,merton_long_only
2023-12-01,1.5,0.6113985704934907,merton_long_only
2024-01-02,1.5,0.22781394922111772,merton_long_only
2024-02-01,1.5,0.5298364169560253,merton_long_only
2024-03-01,1.5,0.3127498492140959,merton_long_only
2024-04-01,1.5,0.0,merton_long_only
2024-05-01,1.5,0.2749703997779793,merton_long_only
2024-06-03,1.5,1.0,merton_long_only
