time,S_path_0
0.0,100.0
0.003968253968253968,98.2455318053901
0.007936507936507936,99.8460349660527
0.011904761904761904,98.78029460810997
0.015873015873015872,98.48172096273316
0.01984126984126984,98.41171144917399
0.023809523809523808,97.52060039321938
0.027777777777777776,95.87729230889917
0.031746031746031744,96.68734689772919
0.03571428571428571,97.15129879915277
0.03968253968253968,94.81274849655654
0.04365079365079365,97.68192677968486
0.047619047619047616,98.9046806255062
0.051587301587301584,97.98626153406306
0.05555555555555555,99.12998864472847
0.05952380952380952,98.57198009934953
0.06349206349206349,98.52009355969395
0.06746031746031746,99.52781200124016
0.07142857142857142,97.98777124357056
0.07539682539682539,98.72477278002496
0.07936507936507936,100.50419616168675
0.08333333333333333,102.21689368712215
0.0873015873015873,101.85591465824722
0.09126984126984126,103.04574572723347
0.09523809523809523,100.98591947913789
0.0992063492063492,100.80885448691808
0.10317460317460317,101.4054923016135
0.10714285714285714,99.72711114778949
0.1111111111111111,99.64825105178097
0.11507936507936507,101.86152282136167
0.11904761904761904,105.30259629251066
0.12301587301587301,106.36430088155792
0.12698412698412698,107.50613275086536
0.13095238095238093,106.24033861050867
0.1349206349206349,104.65875528823634
0.1388888888888889,102.83749216597727
0.14285714285714285,103.5661915621723
0.1468253968253968,104.57688907199707
0.15079365079365079,103.73723099417764
0.15476190476190477,102.16808224977605
0.15873015873015872,102.5245559725267
0.16269841269841268,102.95403657735747
0.16666666666666666,102.80897602863324
0.17063492063492064,104.49205536118285
0.1746031746031746,104.3945970404091
0.17857142857142855,104.33246654869728
0.18253968253968253,102.91037865664873
0.1865079365079365,103.11135181757084
0.19047619047619047,104.90122254287053
0.19444444444444442,105.0070622261928
0.1984126984126984,105.12594866510057
0.20238095238095238,105.72704980701997
0.20634920634920634,106.12257903912798
0.2103174603174603,106.85934952986831
0.21428571428571427,107.61000462943827
0.21825396825396826,108.47743688597372
0.2222222222222222,107.4218936901588
0.22619047619047616,107.85439715387861
0.23015873015873015,105.72359522102832
0.23412698412698413,106.10482713865753
0.23809523809523808,104.45649514844607
0.24206349206349204,104.38759409023915
0.24603174603174602,105.03791689822842
0.25,104.51523261371729
0.25396825396825395,104.66890002589957
0.2579365079365079,102.55228929537283
0.26190476190476186,101.47479649158555
0.26587301587301587,102.38293905185685
0.2698412698412698,100.92851334970322
0.2738095238095238,101.78324495248586
0.2777777777777778,100.04218096018904
