gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
1.5,-1.665,0.18919065798198204,-4.484588439033634,-4.484590471143937,11.852145687329841,-93.97014777429804,0.18919006676136474,0.18919065798198198
1.5,-1.6500000000000001,0.19204990862075408,-4.451079840058449,-4.451081856984936,11.588450109182467,-90.51152176862831,0.1920493084649319,0.19204990862075402
1.5,-1.635,0.1949523712991825,-4.4178216154978935,-4.417823617354016,11.33062143140624,-87.18019250699412,0.194951762073086,0.19495237129918244
1.5,-1.62,0.19789869908361465,-4.3848118945680685,-4.384813881466432,11.078529122726625,-83.97147475850475,0.19789808065038011,0.1978986990836146
1.5,-1.605,0.20088955491023208,-4.352048820463467,-4.352050792515833,10.832045556028538,-80.88085573507195,0.2008889271308394,0.20088955491023203
1.5,-1.59,0.20392561173421342,-4.31953055025253,-4.31953250756983,10.591045943741957,-77.90398874452096,0.20392497446711602,0.20392561173421336
1.5,-1.575,0.20700755268115265,-4.287255254773984,-4.287257197466318,10.355408274665246,-75.03668707704824,0.207006905782612,0.2070075526811526
1.5,-1.56,0.21013607120076472,-4.255221118533951,-4.255223046710596,10.125013252195663,-72.27491811695741,0.21013541452536266,0.21013607120076466
1.5,-1.5450000000000002,0.21331187122291517,-4.223426339603821,-4.223428253373236,9.899744233932806,-69.61479767141326,0.21331120462333938,0.21331187122291512
1.5,-1.53,0.21653566731600707,-4.191869129518897,-4.191871028988729,9.679487172625441,-67.052584507739,0.21653499064249185,0.216535667316007
1.5,-1.5150000000000001,0.21980818484776168,-4.1605477131777855,-4.160549598454884,9.464130558431973,-64.58467509161024,0.21980749794763757,0.21980818484776163
1.5,-1.5,0.22313016014842982,-4.129460328742561,-4.1294621999329735,9.253565362466162,-62.20759851866394,0.22312946286673907,0.22313016014842976
1.5,-1.485,0.22650234067646874,-4.098605227539654,-4.098607084748633,9.047684981600364,-59.918011632988026,0.2265016328567335,0.22650234067646868
1.5,-1.47,0.22992548518672384,-4.067980673961486,-4.0679825172935,8.8463851844954,-57.71269432578931,0.22992476666980866,0.2299254851867238
