gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
5.0,-2.685,0.06822119399631812,-10276.58382794764,-10277.431347640048,602906.5330581912,-44208840.76812662,0.020456537286978705,0.020466358198895432
5.0,-2.67,0.069252225309346,-9678.122175563134,-9678.920339554359,559342.6089038991,-40403838.233272485,0.020765698261432056,0.020775667592803793
5.0,-2.6550000000000002,0.07029883866522844,-9114.512216639723,-9115.263899179521,518926.4620350977,-36926327.763509445,0.021079531602431645,0.021089651599568528
5.0,-2.64,0.07136126955638605,-8583.724346551431,-8584.43225450814,481430.6450362016,-33748122.49996081,0.021398107926008055,0.02140838086691581
5.0,-2.625,0.07243975703425146,-8083.847155645719,-8084.513838252437,446644.14505119517,-30843461.59690341,0.02172149891385911,0.021731927110275433
5.0,-2.61,0.0735345437630571,-7613.080546103037,-7613.7084041372045,414371.1962780106,-28188801.41508432,0.022049777330525655,0.022060363128917123
5.0,-2.595,0.07464587607443557,-7169.7292496400405,-7170.32054406876,384430.17826909205,-25762624.68865502,0.022383017040091137,0.022393762822330666
5.0,-2.58,0.07577400402284548,-6752.196722712595,-6752.753582834465,356652.59383727226,-23545266.11739955,0.022721293022913338,0.02273220120685364
5.0,-2.565,0.0769191814418345,-6358.9793972345215,-6359.503828347462,330882.12081471126,-21518752.970199794,0.023064681392523025,0.023075754432550347
5.0,-2.55,0.07808166600115317,-5988.6612661084155,-5989.155156730889,306973.7323284272,-19666659.40761343,0.023413259412749347,0.023424499800345947
5.0,-2.535,0.07926171926473155,-5639.908784070646,-5640.373912742373,284792.8806416622,-17973973.342727054,0.02376710551511695,0.02377851577941946
5.0,-2.52,0.08045960674953244,-5311.466065488001,-5311.90410717458,264214.7399680455,-16426974.76115164,0.024126299316495896,0.024137882024859725
5.0,-2.505,0.08167559798529346,-5002.150361812874,-5002.562893937524,245123.50399734642,-15013124.513878949,0.02449092163700576,0.024502679395588034
5.0,-2.49,0.08290996657517266,-4710.847802410984,-4711.236310534947,227411.73417956982,-13720962.68159323,0.024861054518205663,0.024872989972551794
5.0,-2.475,0.08416299025731036,-4436.509383423963,-4436.875266596117,210979.75509977786,-12540015.686650664,0.025236781241554665,0.025248897077193102
5.0,-2.46,0.08543495096732123,-4178.147190222409,-4178.49176601738,195735.0935410131,-11460711.399821294,0.02561818634714924,0.025630485290196365
5.0,-2.4450000000000003,0.08672613490173112,-3934.8308398461445,-3935.1553491089853,181591.9580785844,-10474301.553690767,0.026005355652749643,0.02601784047051933
5.0,-2.43,0.08803683258237255,-3705.684130620621,-3705.9897419351837,168470.75627705362,-9572790.833852759,0.026398376273084594,0.02641104977471176
5.0,-2.415,0.08936733892175319,-3489.881886884481,-3490.1697007815965,156297.64677288136,-8748872.07313637,0.026797336639450435,0.026810201676525952
5.0,-2.4,0.09071795328941251,-3286.646987465881,-3286.918040386456,145004.1237220216,-7995867.023587689,0.027202326519612238,0.027215385986823746
5.0,-2.385,0.0920889795792812,-3095.2475672068813,-3095.5028352342015,134526.63127388532,-7307672.226138667,0.027613437038000895,0.02762669387378435
5.0,-2.37,0.09348072627805847,-2914.9943814583685,-2915.234783833061,124806.20590206998,-6678709.539208519,0.028030760696218376,0.028044217883417533
5.0,-2.355,0.09489350653462311,-2745.238324054846,-2745.4647264851196,115788.14457902589,-6103880.925250986,0.028454391393848685,0.028468051960386927
5.0,-2.34,0.09632763823049303,-2585.3680898311154,-2585.5813076102645,107421.69692726016,-5578527.128769224,0.028884424449584143,0.028898291469147904
5.0,-2.325,0.09778344405135005,-2434.8079732634,-2435.008774205736,99659.77961462541,-5098389.910864094,0.02932095662267659,0.029335033215405006
5.0,-2.31,0.09926125155964566,-2293.015795307615,-2293.2049025134165,92458.71138640703,-4659577.534211004,0.02976408613470883,0.029778375467893692
5.0,-2.295,0.10076139326830373,-2159.480950969193,-2159.6590454286593,85777.96724307019,-4258533.218704188,0.030213912691693594,0.030228417980491112
5.0,-2.2800000000000002,0.10228420671553744,-2033.7225705735727,-2033.890293619128,79579.95038026296,-3892006.3120868574,0.030670537506499923,0.030685262014661225
5.0,-2.265,0.10383003454079692,-1915.2877881159802,-1915.445743731748,73829.78060763903,-3557025.941888888,0.03113406332163261,0.03114901036223907
5.0,-2.25,0.10539922456186433,-1803.7501104546523,-1803.8988674514633,68495.09805580304,-3250876.9351114263,0.03160459443235828,0.031619767368559294
5.0,-2.235,0.10699212985311449,-1698.7078814748634,-1698.8479755385802,63545.88106670611,-2971077.8104771366,0.03208223671016934,0.032097638955934336
5.0,-2.2199999999999998,0.10860910882495801,-1599.782835693063,-1599.9147713136354,58954.27724264578,-2715360.664862186,0.03256709762658982,0.0325827326474874
5.0,-2.205,0.11025052530448522,-1506.618736092564,-1506.742988380738,54694.44670307236,-2481652.790876432,0.0330592862773661,0.03307515759134556
5.0,-2.19,0.11191674861732888,-1418.8800912855045,-1418.997107683722,50742.416667119636,-2268059.876597378,0.0335589134070251,0.033575024585198655
5.0,-2.175,0.11360815367076377,-1336.250947381469,-1336.3611492751577,47075.94654348962,-2072850.6512848567,0.03406609143377713,0.034082446101229125
5.0,-2.16,0.11532512103806251,-1258.4337502122203,-1258.5375344472309,43674.402768473396,-1894442.8526189418,0.03458093447482178,0.03459753631141874
5.0,-2.145,0.11706803704412637,-1185.148273815289,-1185.2460141269667,40518.64268774111,-1731390.401722548,0.035103558372013656,0.0351204111132379
5.0,-2.13,0.11883729385240965,-1116.1306113178332,-1116.222659676872,37590.90682842591,-1582371.6820134665,0.03563408071793273,0.035651188155722886
5.0,-2.115,0.12063328955315826,-1051.1322245868419,-1051.2189124667605,34874.71895525604,-1446178.8268821575,0.03617262088234591,0.03618998686594747
5.0,-2.1,0.1224564282529819,-989.9190492233996,-990.0006887941989,32354.79334827789,-1321707.9293667881,0.03671930003905471,0.03673692847589456
5.0,-2.085,0.12430712016577938,-932.2706516780374,-932.3475369303534,30016.948780370753,-1207950.0944686302,0.03727424119318648,0.037292136049733804
5.0,-2.0700000000000003,0.12618578170503872,-877.9794354518509,-878.0518432556383,27848.028710446728,-1103983.2615860507,0.03783756920884631,0.037855734511511606
5.0,-2.055,0.12809283557753198,-826.8498935248741,-826.918084626436,25835.827243207626,-1008964.7307809581,0.03840941083720071,0.038427850673259586
5.0,-2.04,0.1300287108784259,-778.6979043196386,-778.7621242805953,23969.020438795516,-922124.332299551,0.038989894745032935,0.03900861326352777
5.0,-2.025,0.13199384318783022,-733.3500686646166,-733.4105487461931,22237.10258576846,-842758.1839859169,0.03957915154367706,0.03959815295634906
5.0,-2.01,0.13398867466880499,-690.6430853699094,-690.7000433657263,20630.327078766586,-770222.9859872763,0.040177313818392166,0.04019660240064149
5.0,-1.995,0.13601365416684916,-650.4231631665791,-650.476804186944,19139.65156815324,-703930.8065065014,0.040784516158215184,0.04080409625005474
5.0,-1.98,0.13806923731089282,-612.5454668919651,-612.5959841024898,17756.687072952293,-643344.3163394235,0.041400895186234916,0.041420771193267834
5.0,-1.965,0.14015588661581535,-576.8735959266571,-576.9211712438656,16473.650770705866,-587972.4335696378,0.042026589590330087,0.0420467659847446
5.0,-1.95,0.1422740715865136,-543.2790930049368,-543.3238977513571,15283.322198573593,-537366.3431190824,0.042661740154388714,0.04268222147595407
5.0,-1.935,0.14442426882354198,-511.64098162986824,-511.68317715098306,14179.002619187288,-491115.8588916424,0.04330648978996525,0.04332728064706259
5.0,-1.92,0.14660696213035015,-481.84533042724,-481.88506867250186,13154.477322586581,-448846.09902235336,0.04396098356843955,0.043982088639105035
5.0,-1.905,0.14882264262214037,-453.78484286955774,-453.82226693957267,12203.980652086346,-410214.4472838984,0.0446253687536764,0.0446467927866421
5.0,-1.8900000000000001,0.15107180883637084,-427.3584708926507,-427.39371555449304,11322.163557252738,-374907.77602154156,0.0452997948351524,0.04532154265091124
5.0,-1.875,0.15335496684492847,-402.471051013495,-402.5042431860161,10504.063491387786,-342639.9081067516,0.045984413561577196,0.04600649005347853
5.0,-1.86,0.1556726303679973,-379.0329616388864,-379.06422084975947,9745.076484116593,-313149.2973372366,0.04667937897504809,0.04670178911039918
5.0,-1.845,0.1580253208896478,-356.9598003309023,-356.98923914705034,9040.931231912728,-286196.90848227974,0.04738484744571851,0.04740759626689433
5.0,-1.83,0.16041356777517274,-336.1720798669586,-336.19980429991796,8387.665060751397,-261564.27979017826,0.048100977706970235,0.04812407033255181
5.0,-1.815,0.16283790839019696,-316.59494199995316,-316.62105188762774,7781.601625617663,-239051.75225324777,0.04882793089113576,0.04885137251705908
5.0,-1.8,0.16529888822158653,-298.1578878877182,-298.182477253906,7219.330221370474,-218476.85127796733,0.0495658705657471,0.049589666466475946
5.0,-1.7850000000000001,0.16779706100018585,-280.7945242210417,-280.81768161402084,6697.686588531335,-199672.80764280478,0.05031496277034008,0.050339118300055746
5.0,-1.77,0.17033298882540943,-264.4423241360403,-264.4641329474382,6213.7351059800285,-182487.20575542375,0.051075376053825186,0.051099896647622815
5.0,-1.7550000000000001,0.17290724229171636,-249.0424020499129,-249.06294081500693,5764.752270344032,-166780.7482528772,0.051847281512402435,0.0518721726875149
5.0,-1.74,0.17552040061699686,-234.53930160923716,-234.55864428976628,5348.211369109449,-152426.12693117937,0.05263085282804738,0.05265612018509905
5.0,-1.725,0.1781730517728984,-220.88079598719864,-220.89901223770548,4961.768261199578,-139306.99085251865,0.05342626630761656,0.05345191553186951
5.0,-1.71,0.1808657926171221,-208.01769981060184,-208.0348552292638,4603.2481849996775,-127317.00326639898,0.05423370092250531,0.05425973778513662
5.0,-1.695,0.18359922902771786,-195.90369203939957,-195.91984840425448,4270.633519587221,-116358.97970044908,0.05505333834889328,0.055079768708315345
5.0,-1.6800000000000002,0.18637397603940994,-184.49514916091735,-184.51036465232946,3962.0524302934027,-106344.10023459094,0.055885363008666235,0.05591219281182297
5.0,-1.665,0.18919065798198204,-173.75098809808773,-173.76531750826058,3675.7683346969043,-97191.18957399289,0.056729962110894226,0.056757197394594595
5.0,-1.6500000000000001,0.19204990862075408,-163.63251826599793,-163.64601319628605,3410.1701297678314,-88826.05908527726,0.05758732569392566,0.057614972586226214
5.0,-1.635,0.1949523712991825,-154.10330224399345,-154.116011290722,3163.763125164305,-81180.90546279121,0.05845764666817611,0.05848571138975474
5.0,-1.62,0.19789869908361465,-145.12902456160697,-145.1409934910717,2935.160631657609,-74193.76115100142,0.05934112085955339,0.059369609725084385
5.0,-1.605,0.20088955491023208,-136.67736812579886,-136.68864003907353,2723.0761573483437,-67807.99206845688,0.060237947053480255,0.060266866473069614
5.0,-1.59,0.20392561173421342,-128.71789784451562,-128.72851333266343,2526.31616775652,-61971.838561987715,0.0611483270396171,0.06117768352026401
5.0,-1.575,0.20700755268115265,-121.22195102748528,-121.23194831772943,2343.773369042614,-56637.99587039341,0.062072465657311046,0.06210226580434578
5.0,-1.56,0.21013607120076472,-114.16253416957235,-114.17194926295629,2174.4204765596282,-51763.23069721303,0.06301057084165053,0.0630408213602294
5.0,-1.5450000000000002,0.21331187122291517,-107.51422574500312,-107.52309254603257,2017.304433667631,-47308.030784575174,0.0639628536702496,0.06399356136687454
5.0,-1.53,0.21653566731600707,-101.25308466241448,-101.26143510115027,1871.5410482768498,-43236.28464779496,0.06492952841077307,0.0649607001948021
5.0,-1.5150000000000001,0.21980818484776168,-95.3565640510652,-95.36442819810651,1736.3100169353636,-39514.98887488306,0.06591081256911406,0.06594245545432849
5.0,-1.5,0.22313016014842982,-89.80343006774793,-89.81083624251835,1610.8503084588006,-36113.98061840358,0.06690692693834126,0.06693904804452894
5.0,-1.485,0.22650234067646874,-84.57368543201832,-84.58066030474666,1494.4558811229817,-33005.693111439134,0.06791809564840036,0.06795070220294061
5.0,-1.47,0.22992548518672384,-79.64849741438574,-79.65506610214746,1386.4717093172462,-30164.93222603419,0.06894454621651538,0.06897764555601714
5.0,-1.455,0.23340036390115132,-75.01013001814522,-75.01631617531143,1286.2900972978914,-27568.672262965967,0.0699865095983864,0.07002010917034537
5.0,-1.44,0.23692775868212176,-70.64188011063241,-70.64770601405068,1193.347259297039,-25195.869317646935,0.07104422024017426,0.07107832760463652
5.0,-1.425,0.24050846320834213,-66.52801727390414,-66.53350390311958,1107.1201467408573,-23027.290709416324,0.0721179161312364,0.07215253896250262
5.0,-1.4100000000000001,0.24414328315343706,-62.653727158243214,-62.65889427104721,1027.1235047219398,-21045.359091641447,0.07320783885768054,0.0732429849460311
5.0,-1.395,0.24783303636722875,-59.0050581344977,-59.009924338077504,952.9071411607368,-19234.009979082042,0.07431423365671572,0.07434991091016861
5.0,-1.3800000000000001,0.25157855305975646,-55.56887105314673,-55.57345387109142,884.0533932878377,-17578.561537700527,0.07543734947183979,0.07547356591792692
5.0,-1.365,0.2553806759880777,-52.332791929169986,-52.33710786457414,820.1747771894525,-16065.595581514051,0.07657743900884602,0.07661420279642328
5.0,-1.35,0.2592402606458915,-49.285167382336276,-49.289231977229164,760.9118071884866,-14682.848811902557,0.07773475879268656,0.07777207819376744
5.0,-1.335,0.2631581754560287,-46.41502267244755,-46.41885056376105,705.9309727896033,-13419.113417820552,0.07890956922520623,0.0789474526368086
5.0,-1.32,0.26713530196585034,-43.712022178419886,-43.715627150697394,654.9228618031316,-12264.146231237602,0.08010213464370625,0.08014059058975509
5.0,-1.3050000000000002,0.27117253504559985,-41.16643217888395,-41.16982721391944,607.6004190855091,-11208.585701454103,0.0813127233804374,0.08135176051367994
5.0,-1.29,0.27527078308975234,-38.769085800274254,-38.772283123860944,563.6973310970825,-10243.87601534392,0.08254160782296777,0.08258123492692568
5.0,-1.2750000000000001,0.2794309682214073,-36.511350006182994,-36.51436113213936,522.9665271861081,-9362.19774847564,0.08378906447547389,0.08382929046642217
5.0,-1.26,0.2836540264997704,-34.385094509104185,-34.387930280736015,485.1787891647712,-8556.404485007568,0.08505537402098551,0.0850962079499311
5.0,-1.245,0.2879409081307702,-32.382662492616845,-32.38533312176504,450.1214613523941,-7819.964892642085,0.08634082138448976,0.08638227243923105
5.0,-1.23,0.2922925776808594,-30.49684303857542,-30.499358142389553,417.5972538263766,-7146.909783112551,0.087645695797039,0.08768777330425781
5.0,-1.215,0.29671001429404525,-28.720845160016022,-28.723213795586478,387.42313214610886,-6531.783729106978,0.08897029086090325,0.08901300428821356
5.0,-1.2000000000000002,0.301194211912202,-27.04827334626792,-27.05050404324117,359.4292873015587,-5969.60084547772,0.09031490461556858,0.09035826357366059
5.0,-1.185,0.30574617949871175,-25.473104532207273,-25.475205323501836,333.4581800897348,-5455.804376303495,0.09167983960478748,0.0917238538496135
5.0,-1.1700000000000002,0.310366941265485,-23.989666408717,-23.99164485945068,309.36365454122574,-4986.229760242805,0.09306540294469738,0.09311008237964548
5.0,-1.155,0.3150575369034133,-22.592616996247077,-22.594480230979507,287.0101154074204,-4557.070874813491,0.0944719063928867,0.09451726107102397
5.0,-1.1400000000000001,0.31981902181630384,-21.27692540791819,-21.27868013630695,266.27176507964026,-4164.849185983486,0.09589966641856788,0.09594570654489112
5.0,-1.125,0.32465246735834974,-20.03785373289492,-20.039506273857516,247.03189564584252,-3806.385553021774,0.09734900427377804,0.0973957402075049
5.0,-1.11,0.32955896107518906,-18.870939974789174,-18.872496279258055,229.18223210082513,-3478.774460072604,0.09882024606563969,0.0988676883225567
5.0,-1.095,0.3345396069486076,-17.771981983653678,-17.773447656005924,212.62232301377747,-3179.3604655854524,0.10031372282976954,0.10036188208458227
5.0,-1.08,0.3395955256449391,-16.737022323703286,-16.73840264194249,197.2589752240773,-2905.7166787167926,0.10182977060474614,0.10187865769348171
5.0,-1.0650000000000002,0.3447278547672201,-15.762334022271585,-15.763633957034326,183.0057293839836,-2655.625088242008,0.10336873050770007,0.10341835643016602
5.0,-1.05,0.3499377491111553,-14.844407148683738,-14.845631381139254,169.78237339679634,-2427.058584533075,0.10493094881110557,0.10498132473334658
5.0,-1.0350000000000001,0.35522638092495146,-13.979936174714831,-13.981089113422298,157.51449101228,-2218.164528884929,0.106516777020681,0.10656791427748541
5.0,-1.02,0.3605949401730783,-13.165808071117883,-13.16689386790196,146.13304303900085,-2027.2497370104093,0.10812657195445265,0.10817848205192347
5.0,-1.0050000000000001,0.36604463480401533,-12.399091097356067,-12.400113662257997,135.57397881680302,-1852.7667549868854,0.10976069582306594,0.10981339044120457
5.0,-0.9900000000000002,0.3715766910220456,-11.677024244170152,-11.677987259528082,125.77787576293304,-1693.3013164162114,0.11141951631131043,0.11147300730661365
5.0,-0.9750000000000001,0.3771923535631569,-10.997007290962877,-10.997914224672256,116.6896049633038,-1547.5608791334103,0.1131034066607899,0.11315770606894704
5.0,-0.96,0.38289288597511206,-10.356591442196233,-10.357445560198034,108.25802092695803,-1414.3641485458857,0.11481274575390492,0.1148678657925336
5.0,-0.9450000000000003,0.3886795709017529,-9.753470509082556,-9.754274887124161,100.43567375780506,-1292.6315026857114,0.11654791819918783,0.11660387127052585
5.0,-0.9300000000000002,0.3945537103716011,-9.18547260481386,-9.186230139525033,93.17854212382369,-1181.376241368381,0.1183093144177703,0.1183661131114803
5.0,-0.915,0.4005166260908188,-8.650552323423412,-8.651265742747357,86.44578552096884,-1079.696588525158,0.12009733073119905,0.12015498782724561
5.0,-0.8999999999999999,0.40656965974059917,-8.146783374114982,-8.147455247131848,80.19951443763344,-986.7683828842448,0.12191236945069622,0.12197089792217972
5.0,-0.8850000000000002,0.4127141732790496,-7.672351644535307,-7.672984390713676,74.40457712622614,-901.8383977575338,0.12375483896766341,0.12381425198371485
5.0,-0.8700000000000001,0.41895154924763894,-7.225548668010143,-7.2261445659196815,69.02836178188666,-824.2182357855114,0.1256251538455103,0.12568546477429166
5.0,-0.855,0.42528319108227414,-6.804765471218862,-6.805326666735699,64.04061301507684,-753.2787491536058,0.12752373491293972,0.12758495732468222
5.0,-0.8399999999999999,0.43171052342907973,-6.4084867801526295,-6.409015294186794,59.413261585225115,-688.4449400536145,0.12945100935871096,0.1295131570287239
5.0,-0.8250000000000002,0.4382349924649492,-6.035285563491264,-6.035783299264148,55.1202664372273,-629.1913000571835,0.131407410827719,0.13147049773948472
5.0,-0.81,0.4448580662229411,-5.683817893749095,-5.684286643647097,51.137468151831975,-575.0375506236696,0.13339337951852803,0.1334574198668823
5.0,-0.7949999999999999,0.4515812349225923,-5.352818107684422,-5.3532595597134796,47.442452985195345,-525.5447502169445,0.1354093622825015,0.13547437047677766
5.0,-0.7800000000000002,0.4584060113052234,-5.041094248544743,-5.041509992408993,44.01442673246371,-480.3117364787798,0.13745581272426888,0.137521803391567
5.0,-0.7650000000000001,0.46533393097431336,-4.747523773734977,-4.747915306561381,40.83409770552884,-438.9718746197671,0.13953319130376712,0.13960017929229399
5.0,-0.75,0.4723665527410147,-4.471049512451651,-4.471418244181294,37.883568166407734,-401.19008567200717,0.14164196543996635,0.14170996582230438
5.0,-0.7349999999999999,0.47950545897489416,-4.210675858726114,-4.211023117191492,35.14623360526835,-366.66013051724576,0.14378260961597206,0.14385163769246823
5.0,-0.7200000000000002,0.48675225595997157,-3.965465186167655,-3.9657922218743407,32.60668929626959,-335.1021276753227,0.14595560548571881,0.14602567678799144
5.0,-0.7050000000000001,0.49410857425614163,-3.734534471495758,-3.734842462125528,30.25064360535303,-306.2602847332381,0.14816144198244102,0.14823257227684244
5.0,-0.69,0.5015760690660556,-3.517052114702502,-3.517342169354293,28.06483756211264,-279.90082502775914,0.15040061542867533,0.15047282071981663
5.0,-0.6750000000000003,0.5091564206075491,-3.3122349443942993,-3.312508107578158,26.036970243118777,-255.8100927760027,0.15267362964789913,0.15274692618226468
5.0,-0.6600000000000001,0.5168513344916992,-3.11934539752895,-3.1196026529273864,24.15562954678386,-233.79282129509122,0.1549809960779003,0.15505540034750973
5.0,-0.645,0.5246625421065929,-2.9376888633920255,-2.9379311374023422,22.41022797019449,-213.67055027412565,0.15732323388583683,0.15739876263197783
5.0,-0.6299999999999999,0.5325918010068973,-2.7666111822480315,-2.766839347318357,20.790943026485973,-195.28017926960152,0.1597008700850963,0.15977754030206914
5.0,-0.6150000000000002,0.5406408953093165,-2.605496289658784,-2.6057111674298232,19.28866196745042,-178.47264569985234,0.16211443965387218,0.1621922685927949
5.0,-0.6000000000000001,0.5488116360940264,-2.453763997985994,-2.453966362249815,17.89493050029538,-163.11171662296906,0.16456448565549076,0.16464349082820787
5.0,-0.585,0.5571058618121739,-2.3108679070891016,-2.311058486575632,16.601905209951013,-149.07288450484967,0.1670515593606587,0.16713175854365214
5.0,-0.5700000000000003,0.565525438699537,-2.1762934366945785,-2.176472917695821,15.40230941917617,-136.24235802729774,0.16957622037145892,0.16965763160986105
5.0,-0.5550000000000002,0.574072261196436,-2.049555973351131,-2.0497250021925533,14.289392238057777,-124.51613975603836,0.17213903674721992,0.17222167835893074
5.0,-0.54,0.5827482523739896,-1.9301991252978377,-1.9303583106658426,13.256890572451882,-113.79918319264834,0.17474058513244628,0.17482447571219686
5.0,-0.5249999999999999,0.5915553643668151,-1.8177930789608425,-1.8179429940946947,12.298993877562552,-104.00462237815516,0.17738145088653953,0.1774666093100445
5.0,-0.5100000000000002,0.6004955788122658,-1.7119330511602335,-1.712074235916345,11.410311458303399,-95.0530678037472,0.18006222821543025,0.1801486736436797
5.0,-0.4950000000000001,0.6095709072963093,-1.612237831453377,-1.6123707942493644,10.58584213242107,-86.87196292154445,0.18278352030530243,0.18287127218889274
5.0,-0.48,0.6187833918061408,-1.5183484093655697,-1.518473629011117,9.820946085656004,-79.39499603972594,0.18554593945836356,0.18563501754184222
5.0,-0.4650000000000003,0.6281351051896407,-1.4299266815645515,-1.4300446089856373,9.111318760551285,-72.56156283519319,0.1883501072305775,0.18844053155689217
5.0,-0.4500000000000002,0.6376281516217732,-1.3466542343233114,-1.3467652941860275,8.452966631964564,-66.31627512710446,0.19119665457151952,0.19128844548653193
5.0,-0.43500000000000005,0.6472646670780345,-1.2682311968867475,-1.2683357891265576,7.842184732957685,-60.608511929684155,0.19408622196637762,0.1941794001234103
5.0,-0.41999999999999993,0.6570468198150569,-1.1943751616130411,-1.1944736628749815,7.27553580458674,-55.392009145422904,0.19701945957997236,0.197114045944517
5.0,-0.40500000000000025,0.6669768108584743,-1.1248201670011173,-1.1249129319961275,6.749830952255451,-50.6244845728331,0.19999702740314856,0.20009304325754224
5.0,-0.3900000000000001,0.6770568744981647,-1.0593157399419653,-1.0594031027242221,6.262111699773832,-46.26729518938781,0.2030195954012723,0.20311706234944935
5.0,-0.375,0.6872892787909722,-0.9976259937448985,-0.9977082689147825,5.80963334012706,-42.285123931730226,0.2060878436648349,0.20618678363729162
5.0,-0.3600000000000003,0.6976763260710308,-0.9395287786906868,-0.9396062625276798,5.389849489260079,-38.64569343426969,0.20920246256264127,0.2093028978213092
5.0,-0.3450000000000002,0.7082203534677999,-0.8848148820526137,-0.8848878535822188,5.0003977559523225,-35.31950440601074,0.21236415289711752,0.2124661060403399
5.0,-0.33000000000000007,0.7189237334319262,-0.8332872747046816,-0.8333559967032248,4.6390864471366795,-32.27959652497792,0.21557362606191302,0.2156771200295778
5.0,-0.31499999999999995,0.7297888742690568,-0.7847604016039443,-0.7848251215448492,4.303882233846127,-29.501329912148986,0.21883160420203993,0.21893666228071698
5.0,-0.30000000000000027,0.7408182206817177,-0.739059513591926,-0.7391204645368871,3.9928987083759515,-26.962185413688694,0.22213882037630137,0.22224546620451524
5.0,-0.28500000000000014,0.7520142543193825,-0.6960200381089016,-0.6960774395471543,3.7043857682654675,-24.641582072636567,0.225496018722294,0.2256042762958147
5.0,-0.27,0.7633794943368531,-0.6554869865549207,-0.6555410451936436,3.43671976735647,-22.520710310602052,0.22890395462384025,0.2290138483010559
5.0,-0.2549999999999999,0.774916497961081,-0.6173143961634394,-0.6173653066721224,3.1883943785015525,-20.582379467318198,0.23236339488086796,0.23247494938832425
5.0,-0.2400000000000002,0.7866278610665532,-0.5813648043777034,-0.5814127500891687,2.958012116501389,-18.810878462269592,0.2358751178820142,0.23598835831996592
5.0,-0.2250000000000001,0.798516218759377,-0.5475087538370658,-0.5475539074076611,2.744276473565078,-17.19184844901509,0.23943991377980317,0.23955486562781303
5.0,-0.20999999999999996,0.8105842459701871,-0.5156243261906578,-0.5156668502220086,2.545984623034689,-15.71216643001052,0.24305858466835725,0.24317527379105608
5.0,-0.19500000000000028,0.8228346580560182,-0.4855967030596373,-0.48563675068418904,2.362020650313096,-14.359838888558697,0.24673194476384955,0.2468503974168054
5.0,-0.18000000000000016,0.8352702114112719,-0.4573177525670084,-0.45735546799946514,2.1913492729014954,-13.1239045757245,0.2504608205878229,0.2505810634233815
